name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Samuel Putman,73,10,75,211,35-39,34,---,BEL,---,4669,00:57:54,3.9 km,00:04:09,05:24:21,180.2 km,00:02:44,03:27:57,42.2 km,09:57:05
Stefan Oostland,74,10,76,673,25-29,29,NL,NLD,---,4742,00:59:39,3.9 km,00:04:52,05:18:59,180.2 km,00:05:48,03:28:00,42.2 km,09:57:18
Frederic Dheedene,75,11,77,621,25-29,28,BE,BEL,---,4739,00:59:28,3.9 km,00:04:40,05:22:20,180.2 km,00:01:57,03:29:08,42.2 km,09:57:33
Erich Keuchen,76,4,78,303,50-54,50,---,DEU,---,4900,01:11:00,3.9 km,00:05:01,05:20:07,180.2 km,00:02:33,03:18:53,42.2 km,09:57:34
Frédérick David,77,11,79,271,35-39,37,FR,FRA,---,4660,01:07:14,3.9 km,00:04:54,05:20:34,180.2 km,00:02:28,03:22:41,42.2 km,09:57:51
Thijs Obreno,78,12,80,671,25-29,29,BE,BEL,---,4736,01:08:00,3.9 km,00:05:37,05:15:23,180.2 km,00:03:21,03:25:31,42.2 km,09:57:52
Gilles Cottyn,79,13,81,614,25-29,26,BE,BEL,---,4735,00:53:17,3.9 km,00:03:30,05:31:50,180.2 km,00:02:32,03:26:47,42.2 km,09:57:56
Christoph Verkruysse,80,12,82,1146,35-39,37,BE,BEL,---,4657,00:54:02,3.9 km,00:03:47,05:27:15,180.2 km,00:02:49,03:30:13,42.2 km,09:58:06
Mathieu Bigand,81,11,83,1177,40-44,39,FR,FRA,---,4723,00:57:09,3.9 km,00:03:17,05:20:33,180.2 km,00:02:57,03:34:44,42.2 km,09:58:40
David Boquet,82,12,84,1183,40-44,42,FR,FRA,---,4721,01:01:36,3.9 km,00:03:57,05:34:55,180.2 km,00:03:53,03:14:29,42.2 km,09:58:50
Joris Zaman,83,13,85,1383,40-44,40,NL,BEL,---,4701,01:10:13,3.9 km,00:04:09,05:20:34,180.2 km,00:02:27,03:23:08,42.2 km,10:00:31
Jan Castro,84,14,86,142,40-44,44,BE,BEL,---,4696,00:55:56,3.9 km,00:05:16,05:28:15,180.2 km,00:02:38,03:28:50,42.2 km,10:00:55
Fredrik Forsberg,85,15,87,287,40-44,40,---,SWE,---,4690,00:59:24,3.9 km,00:04:08,05:30:17,180.2 km,00:02:17,03:25:21,42.2 km,10:01:27
Michel Besseling,87,16,89,1176,40-44,41,NL,NLD,---,4686,00:57:56,3.9 km,00:04:33,05:28:49,180.2 km,00:03:55,03:26:33,42.2 km,10:01:46
Jose Manuel Martinez Garrastazu,88,5,90,1690,50-54,52,ES,ESP,---,4844,00:57:45,3.9 km,00:04:16,05:36:20,180.2 km,00:03:04,03:20:47,42.2 km,10:02:12
David Austick,89,13,91,933,35-39,37,Essex,GBR,---,4606,00:59:21,3.9 km,00:03:08,05:18:41,180.2 km,00:02:17,03:38:50,42.2 km,10:02:17
Mathieu Pohl,90,14,92,679,25-29,27,DE,DEU,---,4682,01:01:40,3.9 km,00:03:17,05:30:31,180.2 km,00:03:16,03:23:35,42.2 km,10:02:19
Patrick Wouters,91,25,93,921,30-34,31,BE,BEL,---,4443,01:02:27,3.9 km,00:04:31,05:30:38,180.2 km,00:04:32,03:20:13,42.2 km,10:02:21
Daan Geudens,92,15,94,635,25-29,26,BE,BEL,---,4681,00:56:38,3.9 km,00:04:13,05:19:38,180.2 km,00:03:33,03:38:24,42.2 km,10:02:26
Nicolas Pertsinidis,93,1,95,596,18-24,21,---,FRA,---,5000,01:02:05,3.9 km,00:03:19,05:36:18,180.2 km,00:03:23,03:17:27,42.2 km,10:02:32
Dietmar Stein,94,6,96,1734,50-54,50,DE,DEU,---,4837,00:54:34,3.9 km,00:03:21,05:31:07,180.2 km,00:03:32,03:30:15,42.2 km,10:02:49
Urs Walter,95,17,97,1376,40-44,41,CH,CHE,---,4671,00:59:18,3.9 km,00:04:45,05:22:24,180.2 km,00:03:28,03:33:07,42.2 km,10:03:02
George Eyles,96,18,98,1229,40-44,41,---,GBR,---,4669,01:05:06,3.9 km,00:05:36,05:18:21,180.2 km,00:04:08,03:30:00,42.2 km,10:03:11
Thijs Gipmans,97,19,99,1242,40-44,41,NL,NLD,---,4669,01:09:33,3.9 km,00:05:17,05:25:33,180.2 km,00:03:06,03:19:44,42.2 km,10:03:13
