name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Wim Drozak,397,50,425,630,25-29,26,---,DEU,---,3608,01:08:50,3.9 km,00:04:56,05:35:33,180.2 km,00:04:28,03:55:27,42.2 km,10:49:14
Pascal Lizier,398,82,426,1262,40-44,41,FR,FRA,---,3669,01:28:12,3.9 km,00:05:37,05:19:21,180.2 km,00:07:09,03:49:01,42.2 km,10:49:20
Pedro Caravana,399,83,427,1153,40-44,41,Lisboa,PRT,---,3667,01:25:16,3.9 km,00:08:12,05:38:49,180.2 km,00:11:35,03:25:41,42.2 km,10:49:33
Adrien Boullier,400,84,428,1143,40-44,43,---,FRA,---,3663,01:05:05,3.9 km,00:05:52,04:55:20,180.2 km,00:03:35,04:39:58,42.2 km,10:49:50
David Clijsters,401,85,429,1163,40-44,42,BE,BEL,---,3652,01:23:43,3.9 km,00:04:21,05:21:22,180.2 km,00:03:43,03:57:38,42.2 km,10:50:47
Sarah Fraser,29,6,430,164,35-39,35,---,GBR,---,4273,01:08:51,3.9 km,00:04:08,05:46:14,180.2 km,00:03:48,03:47:53,42.2 km,10:50:54
Marc-Antoine Ricouard,402,86,431,1327,40-44,41,FR,FRA,---,3649,01:25:22,3.9 km,00:05:44,05:19:12,180.2 km,00:06:25,03:54:19,42.2 km,10:51:02
Taylor Fogg,30,1,432,373,18-24,21,CO,USA,---,5000,01:02:47,3.9 km,00:05:06,05:45:53,180.2 km,00:04:18,03:53:07,42.2 km,10:51:11
Renaud Denoyelle,403,87,433,1186,40-44,44,---,FRA,---,3638,01:16:22,3.9 km,00:04:37,05:20:42,180.2 km,00:03:43,04:06:33,42.2 km,10:51:57
Pierre Romanet,404,28,434,1781,50-54,50,FR,FRA,---,3726,01:17:42,3.9 km,00:04:11,05:20:17,180.2 km,00:06:34,04:03:23,42.2 km,10:52:07
Cathy Cook,31,1,435,527,50-54,50,---,GBR,---,5000,01:13:04,3.9 km,00:05:13,05:57:12,180.2 km,00:04:17,03:32:22,42.2 km,10:52:08
Herve Gisserot,405,29,436,171,50-54,51,---,FRA,---,3726,01:18:47,3.9 km,00:05:55,05:01:30,180.2 km,00:03:57,04:21:59,42.2 km,10:52:08
Michael Saublens,406,59,437,861,30-34,32,BE,BEL,---,3587,01:25:17,3.9 km,00:08:37,05:34:20,180.2 km,00:05:07,03:39:09,42.2 km,10:52:30
Maxime Tritter,407,51,438,717,25-29,29,FR,FRA,---,3569,01:17:48,3.9 km,00:05:15,05:34:09,180.2 km,00:05:10,03:50:11,42.2 km,10:52:33
Andreas Vollmer,408,60,439,882,30-34,34,---,DEU,---,3580,01:24:15,3.9 km,00:07:39,05:22:55,180.2 km,00:05:25,03:52:52,42.2 km,10:53:06
Martin Rüthemann,409,92,440,221,35-39,37,---,CHE,---,3489,01:07:29,3.9 km,00:03:14,05:06:06,180.2 km,00:04:50,04:31:37,42.2 km,10:53:16
Kristoffer Kellgren,410,52,441,660,25-29,26,SE,SWE,---,3559,01:09:09,3.9 km,00:03:42,05:07:59,180.2 km,00:03:45,04:28:48,42.2 km,10:53:23
Stéphane Croissant,411,93,442,948,35-39,39,FR,FRA,---,3486,01:14:09,3.9 km,00:03:39,05:07:43,180.2 km,00:02:52,04:25:11,42.2 km,10:53:34
Eric Guyader,412,30,443,1677,50-54,50,FR,FRA,---,3708,01:10:11,3.9 km,00:06:01,05:02:16,180.2 km,00:03:08,04:32:03,42.2 km,10:53:39
Alexandre Nicolas,413,11,444,598,18-24,23,FR,FRA,---,3591,01:16:52,3.9 km,00:06:18,05:23:30,180.2 km,00:07:50,03:59:18,42.2 km,10:53:48
David Saus Rames,414,94,445,330,35-39,39,ES,ESP,---,3483,01:24:00,3.9 km,00:04:37,05:28:16,180.2 km,00:04:37,03:52:19,42.2 km,10:53:49
Andrew Sharpe,415,61,446,866,30-34,31,Cambridgeshire,GBR,---,3568,01:15:00,3.9 km,00:05:07,05:33:53,180.2 km,00:02:45,03:57:19,42.2 km,10:54:04
Martin Liebeck,416,51,447,1500,45-49,47,---,FRA,---,3658,01:02:40,3.9 km,00:04:31,05:07:50,180.2 km,00:07:14,04:31:49,42.2 km,10:54:04
Nicolas Kieffer,417,53,448,181,25-29,27,FR,FRA,---,3550,01:21:32,3.9 km,00:04:40,05:13:57,180.2 km,00:05:35,04:08:22,42.2 km,10:54:06
Peter Van Bel,418,31,449,344,50-54,50,BE,BEL,---,3701,01:33:54,3.9 km,00:06:25,05:14:12,180.2 km,00:04:46,03:54:57,42.2 km,10:54:14
Didier Le Bastard,419,32,450,1695,50-54,54,FR,FRA,---,3697,01:20:06,3.9 km,00:05:57,05:15:49,180.2 km,00:05:16,04:07:25,42.2 km,10:54:33
Tori Waight,32,4,451,389,25-29,28,---,GBR,---,4493,01:17:36,3.9 km,00:04:35,05:22:47,180.2 km,00:03:37,04:06:11,42.2 km,10:54:46
Daniel Arrom,420,54,452,133,25-29,27,ES,ESP,---,3540,01:15:10,3.9 km,00:05:46,05:22:03,180.2 km,00:05:56,04:05:59,42.2 km,10:54:54
Massimo Leonardi,421,95,453,1019,35-39,36,PC,ITA,---,3469,01:35:08,3.9 km,00:05:50,05:18:37,180.2 km,00:06:12,03:49:09,42.2 km,10:54:56
Michela Tessaro,33,7,454,449,35-39,38,Bolzano,ITA,---,4221,01:02:04,3.9 km,00:03:19,05:42:18,180.2 km,00:04:52,04:02:40,42.2 km,10:55:13
Mark Wanless,422,88,455,1377,40-44,42,Jersey,GBR,---,3597,01:16:58,3.9 km,00:06:24,05:39:36,180.2 km,00:04:26,03:47:57,42.2 km,10:55:21
Mathieu Filiot,423,52,456,161,45-49,46,---,FRA,---,3641,01:22:19,3.9 km,00:04:50,05:19:14,180.2 km,00:05:49,04:03:13,42.2 km,10:55:25
Jan Reimann,424,96,457,1071,35-39,37,Harjumaa,EST,---,3462,01:23:16,3.9 km,00:04:59,05:21:12,180.2 km,00:04:30,04:01:33,42.2 km,10:55:30
Bernd Striegler,425,97,458,1094,35-39,36,DE,DEU,---,3462,01:21:23,3.9 km,00:04:08,05:01:28,180.2 km,00:19:50,04:08:43,42.2 km,10:55:32
Aldo Macherelli,426,53,459,1507,45-49,48,italia,ITA,---,3637,01:27:23,3.9 km,00:05:09,05:08:07,180.2 km,00:04:40,04:10:26,42.2 km,10:55:45
Arnaud Faure,427,54,460,1453,45-49,45,FR,FRA,---,3637,01:22:13,3.9 km,00:04:57,05:27:09,180.2 km,00:03:59,03:57:31,42.2 km,10:55:49
Raviart Patrice,428,5,461,1850,55-59,55,FR,FRA,---,4203,01:20:09,3.9 km,00:04:00,05:25:44,180.2 km,00:03:01,04:03:05,42.2 km,10:55:59
Arthur Della Via,429,62,462,771,30-34,30,FR,FRA,---,3540,01:18:43,3.9 km,00:05:51,05:29:09,180.2 km,00:05:58,03:56:43,42.2 km,10:56:24
Patrice Dermouchere,430,55,463,1443,45-49,47,FR,FRA,---,3628,01:19:38,3.9 km,00:03:35,05:22:15,180.2 km,00:04:39,04:06:26,42.2 km,10:56:33
Gabriele Grassi,431,89,464,1221,40-44,41,Italia,ITA,---,3579,01:23:11,3.9 km,00:06:09,05:20:04,180.2 km,00:06:11,04:01:18,42.2 km,10:56:53
Adrien Michaut,432,63,465,835,30-34,34,---,FRA,---,3533,01:24:10,3.9 km,00:04:05,05:06:06,180.2 km,00:05:58,04:16:41,42.2 km,10:57:00
Benoit Desriac,433,55,466,626,25-29,28,FR,FRA,---,3512,01:30:41,3.9 km,00:06:30,05:10:44,180.2 km,00:05:49,04:03:31,42.2 km,10:57:15
Nicolas Plenier,434,12,467,599,18-24,24,FR,FRA,---,3548,01:11:26,3.9 km,00:06:48,05:36:27,180.2 km,00:05:34,03:57:11,42.2 km,10:57:26
Stefan Tudose,435,98,468,1105,35-39,38,Timis,ROU,---,3436,01:24:33,3.9 km,00:04:32,05:21:08,180.2 km,00:04:30,04:03:00,42.2 km,10:57:43
Fabricio Quinones,436,90,469,1322,40-44,44,AE,COL,---,3567,01:29:02,3.9 km,00:08:47,05:17:29,180.2 km,00:08:50,03:53:45,42.2 km,10:57:53
Cyrille Lamarre,437,56,470,1492,45-49,45,FR,FRA,---,3610,01:09:26,3.9 km,00:08:36,05:37:43,180.2 km,00:07:41,03:54:38,42.2 km,10:58:04
Freddy Langue,438,91,471,1251,40-44,42,FR,FRA,---,3564,01:15:52,3.9 km,00:04:32,05:09:34,180.2 km,00:03:29,04:24:42,42.2 km,10:58:09
Villy Favre,439,33,472,1655,50-54,52,CH,CHE,---,3650,01:42:23,3.9 km,00:07:13,05:16:43,180.2 km,00:03:32,03:48:38,42.2 km,10:58:29
Jean-François Charlier,440,64,473,1906,30-34,31,BE,BEL,---,3513,01:05:36,3.9 km,00:09:02,05:30:56,180.2 km,00:07:06,04:06:00,42.2 km,10:58:40
Simon Whitby,441,65,474,884,30-34,32,Devon,GBR,---,3513,01:28:13,3.9 km,00:04:43,05:11:17,180.2 km,00:03:55,04:10:34,42.2 km,10:58:42
Juliano Campelo,442,99,475,932,35-39,37,Parana,BRA,---,3421,01:12:19,3.9 km,00:06:49,05:46:39,180.2 km,00:07:24,03:45:44,42.2 km,10:58:55
Marc Deceur,443,34,476,1638,50-54,53,FR,BEL,---,3641,01:29:04,3.9 km,00:06:04,05:03:27,180.2 km,00:06:20,04:14:17,42.2 km,10:59:12
Tom Hounsell,444,56,477,656,25-29,25,OXFORDSHIRE,GBR,---,3484,01:26:07,3.9 km,00:05:28,05:20:04,180.2 km,00:05:55,04:02:00,42.2 km,10:59:34
David Louchart,445,92,478,1268,40-44,40,FR,FRA,---,3544,01:33:51,3.9 km,00:05:35,05:07:17,180.2 km,00:07:53,04:05:09,42.2 km,10:59:45
Stephane Biz,446,100,479,915,35-39,38,Aquitaine,FRA,---,3411,01:21:50,3.9 km,00:06:03,05:06:24,180.2 km,00:07:09,04:18:21,42.2 km,10:59:47
Jimmy Benoist,447,101,480,906,35-39,35,---,FRA,---,3409,01:38:39,3.9 km,00:06:13,05:20:52,180.2 km,00:05:35,03:48:37,42.2 km,10:59:56
Sébastien Sereno,448,66,481,865,30-34,33,FR,FRA,---,3497,01:47:05,3.9 km,00:04:31,05:28:44,180.2 km,00:04:49,03:34:52,42.2 km,11:00:01
Helen Jones,34,8,482,98,35-39,36,Devon,GBR,---,4157,01:26:22,3.9 km,00:03:03,05:35:40,180.2 km,00:03:35,03:51:57,42.2 km,11:00:37
Serge Debellis,449,6,483,1819,55-59,55,FR,FRA,---,4146,01:11:54,3.9 km,00:07:04,05:14:48,180.2 km,00:05:24,04:21:37,42.2 km,11:00:47
Ludovic Chorgnon,450,57,484,1916,45-49,45,FR,FRA,---,3576,01:25:45,3.9 km,00:05:53,05:18:44,180.2 km,00:04:35,04:05:53,42.2 km,11:00:50
Stéphanie Madelon,35,1,485,515,45-49,45,FR,FRA,---,5000,01:19:48,3.9 km,00:05:24,05:43:56,180.2 km,00:04:25,03:47:53,42.2 km,11:01:26
Stéphane Walter,451,93,486,1376,40-44,42,FR,FRA,---,3523,01:31:24,3.9 km,00:03:18,05:04:19,180.2 km,00:07:38,04:14:51,42.2 km,11:01:30
Manuela Kronenberg,36,9,487,301,35-39,38,CH,CHE,---,4144,01:27:17,3.9 km,00:04:21,05:34:58,180.2 km,00:08:34,03:46:31,42.2 km,11:01:41
Gregory Bodoignet,452,67,488,742,30-34,31,FR,FRA,---,3476,01:20:34,3.9 km,00:06:40,05:03:56,180.2 km,00:06:06,04:24:27,42.2 km,11:01:43
Jordan Christau,453,68,489,757,30-34,30,FR,FRA,---,3475,01:23:10,3.9 km,00:05:11,05:43:05,180.2 km,00:05:55,03:44:30,42.2 km,11:01:51
Julien Botas,454,69,490,747,30-34,30,FR,FRA,---,3474,01:03:53,3.9 km,00:06:58,05:40:21,180.2 km,00:06:00,04:04:43,42.2 km,11:01:55
Gregory Cappelle,455,102,491,933,35-39,37,FR,FRA,---,3384,01:24:45,3.9 km,00:04:26,05:15:50,180.2 km,00:04:55,04:12:05,42.2 km,11:02:01
Nicolas Boyer,456,94,492,1145,40-44,40,FR,FRA,---,3515,00:59:03,3.9 km,00:04:46,04:48:19,180.2 km,00:05:32,05:04:32,42.2 km,11:02:12
Stephen Dermody,457,58,493,86,45-49,46,kilkenny,IRL,---,3558,01:27:00,3.9 km,00:05:59,05:31:06,180.2 km,00:04:28,03:53:48,42.2 km,11:02:21
Jerome Bach,458,95,494,1124,40-44,40,FR,FRA,---,3505,01:14:15,3.9 km,00:03:43,05:15:57,180.2 km,00:04:56,04:24:11,42.2 km,11:03:02
Olivier Cruciani,459,96,495,1172,40-44,40,FR,FRA,---,3503,01:13:25,3.9 km,00:04:28,05:17:53,180.2 km,00:06:14,04:21:10,42.2 km,11:03:10
Greg Launier,460,97,496,1253,40-44,40,FR,FRA,---,3502,01:22:38,3.9 km,00:02:56,05:21:40,180.2 km,00:04:32,04:11:29,42.2 km,11:03:15
Fabien Biver,461,70,497,739,30-34,34,FR,FRA,---,3457,01:24:11,3.9 km,00:05:15,05:19:04,180.2 km,00:03:43,04:11:05,42.2 km,11:03:18
Pierre Gaspariau,462,103,498,287,35-39,39,FR,FRA,---,3368,00:55:59,3.9 km,00:03:01,04:49:42,180.2 km,00:04:55,05:09:44,42.2 km,11:03:21
Jon Ellis-Smith,463,59,499,88,45-49,48,Somerset,GBR,---,3543,01:32:40,3.9 km,00:05:35,05:34:08,180.2 km,00:05:17,03:45:56,42.2 km,11:03:36
Régis Marchand,464,60,500,1513,45-49,47,---,FRA,---,3543,01:14:12,3.9 km,00:03:39,05:16:40,180.2 km,00:03:05,04:26:01,42.2 km,11:03:37
Jacki Le Masson,466,98,502,1254,40-44,42,FR,FRA,---,3497,01:21:20,3.9 km,00:04:18,05:11:19,180.2 km,00:05:12,04:21:33,42.2 km,11:03:42
Christoph Otto,467,35,503,1647,50-54,53,DE,DEU,---,3586,01:21:18,3.9 km,00:04:37,05:31:39,180.2 km,00:03:51,04:02:23,42.2 km,11:03:48
Mathieu Jager,468,71,504,803,30-34,32,FR,FRA,---,3449,01:19:46,3.9 km,00:04:18,05:27:06,180.2 km,00:06:16,04:06:32,42.2 km,11:03:58
Antonio José Pérez Narciso,469,104,505,1060,35-39,39,---,ESP,---,3356,01:19:30,3.9 km,00:10:00,05:26:58,180.2 km,00:06:06,04:01:48,42.2 km,11:04:22
Antoine Philippe,470,99,506,1310,40-44,44,FR,FRA,---,3486,01:18:59,3.9 km,00:05:10,05:22:29,180.2 km,00:08:45,04:09:15,42.2 km,11:04:38
Cedric Strigiotti,471,57,507,1891,25-29,28,FR,FRA,---,3423,01:19:00,3.9 km,00:06:12,05:15:38,180.2 km,00:07:23,04:16:29,42.2 km,11:04:42
Antoine Clemot,472,72,508,760,30-34,30,FR,FRA,---,3438,01:23:34,3.9 km,00:06:38,05:26:59,180.2 km,00:05:39,04:02:06,42.2 km,11:04:56
Patrice Denniel,474,100,510,1185,40-44,43,CH,FRA,---,3479,01:16:58,3.9 km,00:07:22,05:30:27,180.2 km,00:05:15,04:05:12,42.2 km,11:05:14
Stefano Senesi,475,105,511,1083,35-39,37,Italy,ITA,---,3346,01:02:21,3.9 km,00:03:36,05:00:20,180.2 km,00:05:09,04:53:48,42.2 km,11:05:14
David Astrié,476,106,512,898,35-39,38,ES,AND,---,3346,01:23:54,3.9 km,00:05:38,05:33:07,180.2 km,00:03:52,03:58:43,42.2 km,11:05:14
Olivier Hebding,477,58,513,652,25-29,26,FR,FRA,---,3416,01:26:37,3.9 km,00:03:42,05:24:50,180.2 km,00:03:18,04:06:49,42.2 km,11:05:16
Remo Oswald,478,36,514,1762,50-54,50,CH,CHE,---,3567,01:26:06,3.9 km,00:06:19,05:19:47,180.2 km,00:04:52,04:08:20,42.2 km,11:05:24
Guillaume Cuvelier,479,101,515,1174,40-44,42,FR,FRA,---,3476,01:39:47,3.9 km,00:08:57,05:26:33,180.2 km,00:06:00,03:44:10,42.2 km,11:05:27
Cédric Rigal,480,107,516,1074,35-39,37,FR,FRA,---,3343,01:27:08,3.9 km,00:04:49,05:06:53,180.2 km,00:05:39,04:21:00,42.2 km,11:05:29
François Bistos,481,61,517,1402,45-49,49,FR,FRA,---,3517,01:23:06,3.9 km,00:06:50,05:21:22,180.2 km,00:06:46,04:07:41,42.2 km,11:05:45
Ilde Cegarra Manzanera,482,62,518,1423,45-49,44,---,ESP,---,3515,01:10:35,3.9 km,00:05:58,05:15:16,180.2 km,00:04:53,04:29:13,42.2 km,11:05:55
Stef Esnay,483,37,519,1652,50-54,52,RUN,REU,---,3558,01:21:44,3.9 km,00:06:13,05:25:45,180.2 km,00:03:55,04:08:28,42.2 km,11:06:05
Lyace Metallaoui,484,108,520,1039,35-39,37,FR,FRA,---,3334,01:15:36,3.9 km,00:03:52,05:33:06,180.2 km,00:05:34,04:08:02,42.2 km,11:06:10
Marcus Lindqvist,485,102,521,1261,40-44,39,SE,FIN,---,3465,01:25:43,3.9 km,00:04:15,05:09:03,180.2 km,00:03:30,04:23:49,42.2 km,11:06:20
Alexander Galle,486,59,522,640,25-29,28,BE,BEL,---,3399,01:09:48,3.9 km,00:05:15,05:30:54,180.2 km,00:04:51,04:15:52,42.2 km,11:06:40
Scott Holmes,487,103,523,1230,40-44,43,Durham,GBR,---,3461,01:01:40,3.9 km,00:03:09,05:12:27,180.2 km,00:04:02,04:45:24,42.2 km,11:06:42
Nicolas Barriere,488,104,524,1130,40-44,41,FR,FRA,---,3460,01:10:26,3.9 km,00:04:47,05:28:17,180.2 km,00:06:11,04:17:05,42.2 km,11:06:46
Damien Louedec,489,60,525,672,25-29,29,FR,FRA,---,3395,00:59:03,3.9 km,00:05:01,05:00:17,180.2 km,00:05:23,04:57:17,42.2 km,11:07:01
Laurent Renard,490,109,526,1072,35-39,36,FR,FRA,---,3324,01:27:02,3.9 km,00:04:08,05:28:40,180.2 km,00:05:23,04:01:50,42.2 km,11:07:03
Baptiste Fosséprez,491,110,527,973,35-39,38,BE,BEL,---,3323,01:20:50,3.9 km,00:05:01,05:23:29,180.2 km,00:03:28,04:14:20,42.2 km,11:07:08
Stephen Hughes,492,111,528,993,35-39,35,Cambridgeshire,GBR,---,3322,01:25:37,3.9 km,00:06:01,05:25:58,180.2 km,00:04:17,04:05:17,42.2 km,11:07:10
Alessandro Clivio,493,38,529,355,50-54,49,Parma,ITA,---,3543,01:24:38,3.9 km,00:06:11,05:07:49,180.2 km,00:04:32,04:24:11,42.2 km,11:07:21
James Logan,494,73,530,819,30-34,34,Fife,GBR,---,3406,01:07:10,3.9 km,00:05:22,05:35:31,180.2 km,00:08:00,04:11:32,42.2 km,11:07:35
Patrick Rod,495,105,531,1329,40-44,44,FR,FRA,---,3449,01:16:30,3.9 km,00:05:06,05:40:22,180.2 km,00:07:52,03:57:52,42.2 km,11:07:42
Solène Quinio,37,5,532,414,30-34,32,FR,FRA,---,4520,01:04:07,3.9 km,00:04:51,05:37:51,180.2 km,00:04:13,04:16:50,42.2 km,11:07:52
Aitor Hoyos Huerga,496,106,533,1233,40-44,44,ES,ESP,---,3445,01:26:35,3.9 km,00:05:32,05:31:34,180.2 km,00:05:35,03:58:46,42.2 km,11:08:02
Thierry Quintin,497,39,534,1775,50-54,50,FR,FRA,---,3534,01:15:51,3.9 km,00:05:40,04:53:22,180.2 km,00:05:06,04:48:09,42.2 km,11:08:08
Phil Mant,498,74,535,824,30-34,31,---,GBR,---,3398,01:35:56,3.9 km,00:06:51,05:17:57,180.2 km,00:04:31,04:02:59,42.2 km,11:08:14
Sebastien Vandenbussche,499,107,536,1371,40-44,42,FR,FRA,---,3442,01:17:59,3.9 km,00:03:43,05:24:19,180.2 km,00:04:35,04:17:43,42.2 km,11:08:19
Denis Joyeux,500,63,537,1483,45-49,---,FR,FRA,---,3483,01:11:46,3.9 km,00:05:17,05:36:44,180.2 km,00:04:32,04:10:19,42.2 km,11:08:38
Luca Rusca,501,108,538,1334,40-44,42,Mi,ITA,---,3436,01:19:40,3.9 km,00:07:59,05:10:16,180.2 km,00:05:14,04:25:39,42.2 km,11:08:48
Jerome Goffart,502,109,539,1218,40-44,42,FR,FRA,---,3435,01:25:26,3.9 km,00:06:44,05:38:08,180.2 km,00:04:29,03:54:04,42.2 km,11:08:51
Regis Poncet,503,110,540,1890,40-44,44,FR,FRA,---,3433,01:31:20,3.9 km,00:03:51,05:18:11,180.2 km,00:04:30,04:11:10,42.2 km,11:09:02
Terry Rodham,504,64,541,1553,45-49,45,Buckinghamshire,GBR,---,3478,01:21:17,3.9 km,00:06:40,05:13:46,180.2 km,00:06:18,04:21:01,42.2 km,11:09:02
Jørn Thyssen,505,111,542,1361,40-44,42,DK,DNK,---,3431,01:27:20,3.9 km,00:03:35,05:05:39,180.2 km,00:03:45,04:28:55,42.2 km,11:09:14
Koenraad Caestecker,506,112,543,1150,40-44,43,BE,BEL,---,3429,01:41:46,3.9 km,00:06:25,05:09:51,180.2 km,00:06:08,04:05:11,42.2 km,11:09:21
Damien Andreani,507,113,544,1121,40-44,42,FR,FRA,---,3428,01:09:18,3.9 km,00:04:58,05:25:15,180.2 km,00:04:09,04:25:45,42.2 km,11:09:25
Alexandra Poli,38,5,545,385,25-29,25,FR,FRA,---,4316,01:22:03,3.9 km,00:04:17,05:37:46,180.2 km,00:05:35,03:59:51,42.2 km,11:09:32
Emmanuel Weber,508,65,546,1597,45-49,44,FR,FRA,---,3472,01:15:11,3.9 km,00:03:02,05:28:31,180.2 km,00:05:34,04:17:15,42.2 km,11:09:33
Stephen Jelley,509,75,547,179,30-34,33,---,GBR,---,3382,01:17:18,3.9 km,00:07:17,05:35:03,180.2 km,00:05:05,04:04:50,42.2 km,11:09:33
Stéphane Thévard,510,112,548,1099,35-39,38,FR,FRA,---,3293,01:27:11,3.9 km,00:05:22,05:45:51,180.2 km,00:04:37,03:46:37,42.2 km,11:09:38
Alicja Medak,39,8,549,104,40-44,43,---,POL,---,4206,01:34:37,3.9 km,00:05:11,05:44:40,180.2 km,00:05:24,03:39:47,42.2 km,11:09:39
Manel López Sampietro,511,114,550,1266,40-44,42,ES,ESP,---,3422,01:18:37,3.9 km,00:04:43,05:49:01,180.2 km,00:04:34,03:53:00,42.2 km,11:09:55
David Boileau,512,113,551,919,35-39,38,FR,FRA,---,3288,01:25:35,3.9 km,00:07:15,05:44:25,180.2 km,00:02:57,03:49:50,42.2 km,11:10:02
Xavi Vallribera Riera,513,115,552,1367,40-44,39,ES,ESP,---,3421,01:18:38,3.9 km,00:06:05,05:36:10,180.2 km,00:06:23,04:02:48,42.2 km,11:10:04
Herve Dupont,514,66,553,1449,45-49,48,FR,FRA,---,3464,01:38:39,3.9 km,00:10:03,05:19:41,180.2 km,00:07:18,03:54:30,42.2 km,11:10:11
Philippe Kopciuch,515,67,554,1486,45-49,48,FR,FRA,---,3455,01:37:42,3.9 km,00:07:38,05:28:46,180.2 km,00:07:33,03:49:19,42.2 km,11:10:58
Rekha Ravichandran,40,10,555,443,35-39,38,---,GBR,---,4031,01:18:47,3.9 km,00:04:41,05:33:28,180.2 km,00:05:25,04:08:42,42.2 km,11:11:03
Fabien Chateau,516,40,556,1624,50-54,52,FR,FRA,---,3497,01:16:56,3.9 km,00:03:59,05:05:54,180.2 km,00:03:39,04:40:44,42.2 km,11:11:12
Mickael Youdjou,517,68,557,1603,45-49,48,FR,FRA,---,3452,01:24:29,3.9 km,00:07:49,05:31:44,180.2 km,00:06:39,04:00:33,42.2 km,11:11:14
Nicolas Mosetti,518,41,558,1755,50-54,50,CH,CHE,---,3496,01:26:16,3.9 km,00:05:03,05:28:01,180.2 km,00:06:16,04:05:43,42.2 km,11:11:19
Yacob Galan Ferragut,519,114,559,978,35-39,38,---,ESP,---,3272,01:06:07,3.9 km,00:05:21,05:16:25,180.2 km,00:05:32,04:37:55,42.2 km,11:11:20
Jean-Michel Palpied,520,69,560,1532,45-49,45,FR,FRA,---,3449,01:30:16,3.9 km,00:05:03,05:04:23,180.2 km,00:06:16,04:25:28,42.2 km,11:11:26
David Rose,521,115,561,1076,35-39,35,Leicestershire,GBR,---,3270,01:36:10,3.9 km,00:04:58,05:33:18,180.2 km,00:04:16,03:52:51,42.2 km,11:11:33
Stanislav Hamerlik,522,70,562,1467,45-49,45,Slovakia,SVK,---,3447,01:30:47,3.9 km,00:06:22,05:37:24,180.2 km,00:04:29,03:52:37,42.2 km,11:11:39
Christophe Mariotte,523,71,563,103,45-49,---,---,FRA,---,3445,01:11:59,3.9 km,00:05:42,05:33:18,180.2 km,00:05:10,04:15:38,42.2 km,11:11:47
Philippe Monmousseau,524,42,564,1752,50-54,50,---,FRA,---,3490,01:16:17,3.9 km,00:04:35,05:11:24,180.2 km,00:04:32,04:35:00,42.2 km,11:11:48
Stephane Vignaud,525,43,565,1798,50-54,49,FR,FRA,---,3486,01:42:16,3.9 km,00:04:54,05:25:47,180.2 km,00:04:34,03:54:34,42.2 km,11:12:05
Bruno Girardi,526,2,566,1871,60-64,60,FR,FRA,---,4606,01:23:26,3.9 km,00:04:11,05:15:43,180.2 km,00:03:47,04:24:59,42.2 km,11:12:06
Christophe Masson,527,72,567,1518,45-49,46,FR,FRA,---,3438,01:18:12,3.9 km,00:05:47,05:18:39,180.2 km,00:06:11,04:23:32,42.2 km,11:12:21
Mickael Hasson,528,76,568,799,30-34,30,FR,FRA,---,3348,01:32:11,3.9 km,00:08:43,05:28:17,180.2 km,00:06:43,03:56:33,42.2 km,11:12:27
Jeremy Varoquier,529,77,569,876,30-34,30,FR,FRA,---,3346,01:20:12,3.9 km,00:04:30,05:33:52,180.2 km,00:04:02,04:09:59,42.2 km,11:12:35
Kevin Dureisseix,530,78,570,779,30-34,31,FR,FRA,---,3346,01:21:47,3.9 km,00:03:44,05:44:54,180.2 km,00:03:50,03:58:22,42.2 km,11:12:37
Nicolas Pouchoulin,531,44,571,1770,50-54,50,FR,FRA,---,3478,01:20:10,3.9 km,00:08:36,05:39:40,180.2 km,00:07:19,03:57:03,42.2 km,11:12:48
Vincent Cailleau,532,73,572,1416,45-49,49,FR,FRA,---,3431,01:23:00,3.9 km,00:07:20,05:40:09,180.2 km,00:07:32,03:54:58,42.2 km,11:12:59
Eva Maria Ribalta Ferrer,41,9,573,485,40-44,42,ES,ESP,---,4160,01:26:50,3.9 km,00:04:32,06:02:14,180.2 km,00:03:08,03:36:45,42.2 km,11:13:29
Vincent Hammerlin,533,61,574,648,25-29,27,FR,FRA,---,3310,01:10:09,3.9 km,00:04:54,05:37:37,180.2 km,00:04:23,04:17:01,42.2 km,11:14:04
Frederic Carle,534,116,575,1154,40-44,43,FR,FRA,---,3371,01:40:28,3.9 km,00:08:01,05:26:07,180.2 km,00:08:47,03:50:50,42.2 km,11:14:13
Thierry Audin,535,74,576,1392,45-49,45,FR,FRA,---,3412,01:16:10,3.9 km,00:06:16,05:26:37,180.2 km,00:13:58,04:11:31,42.2 km,11:14:32
Francesco Lombardo,536,75,577,190,45-49,47,Intl State,ITA,---,3411,01:04:12,3.9 km,00:04:54,05:21:30,180.2 km,00:05:05,04:38:55,42.2 km,11:14:36
Stephane Modrzejewski,537,116,578,1042,35-39,38,FR,FRA,---,3232,01:13:03,3.9 km,00:07:40,05:35:22,180.2 km,00:07:27,04:11:08,42.2 km,11:14:40
Emma Wilkinson,42,11,579,452,35-39,35,---,GBR,---,3988,01:31:55,3.9 km,00:07:47,05:44:22,180.2 km,00:08:34,03:42:04,42.2 km,11:14:42
Benoît Savary,538,117,580,1342,40-44,44,---,FRA,---,3365,01:38:13,3.9 km,00:06:46,05:17:58,180.2 km,00:06:05,04:05:41,42.2 km,11:14:43
