name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Jürgen Gutensohn,---,813,---,175,30-34,---,GER,---,---,---,01:11:05,3.9 km,00:05:25,05:39:55,180.2 km,00:04:18,04:18:01,42.2 km,11:18:44
Juan Gutierrez Avila,---,1819,---,1443,45-49,53,---,MEX,---,---,01:17:44,3.9 km,00:05:46,06:22:00,180.2 km,00:05:02,05:44:03,42.2 km,13:34:35
Tom Gutzke,---,---,DNF,1445,40-44,---,GER,---,---,---,01:16:39,3.9 km,00:04:49,---,180.2 km,---,---,42.2 km,DNF
Jens Gydesen,---,94,---,176,40-44,46,---,DNK,---,---,00:59:06,3.9 km,00:03:10,05:00:50,180.2 km,00:01:12,03:35:48,42.2 km,09:40:06
Steffen Haack,---,1862,---,1446,40-44,---,GER,---,---,---,01:42:48,3.9 km,00:06:11,06:26:00,180.2 km,00:02:18,05:26:36,42.2 km,13:43:53
Uwe Haaker,---,2002,---,1447,55-59,60,---,---,---,---,01:34:04,3.9 km,00:10:07,06:42:55,180.2 km,00:08:08,05:50:42,42.2 km,14:25:56
Andreas Haar,---,---,DNS,1448,30-34,---,GER,---,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Arnold Haas,---,1074,---,1449,50-54,---,GER,---,---,---,01:06:49,3.9 km,00:05:52,05:24:40,180.2 km,00:04:34,05:04:29,42.2 km,11:46:24
Rainer Haas,---,1007,---,1450,45-49,51,---,---,---,---,01:19:54,3.9 km,00:04:36,05:43:46,180.2 km,00:02:30,04:30:00,42.2 km,11:40:46
Matthias Haaser,---,1758,---,1451,40-44,50,---,---,---,---,01:33:37,3.9 km,00:08:22,06:46:44,180.2 km,00:07:32,04:45:47,42.2 km,13:22:02
Michael Hackner,---,362,---,177,35-39,43,---,---,---,---,01:04:21,3.9 km,00:03:01,05:31:57,180.2 km,00:01:10,03:46:52,42.2 km,10:27:21
Jasmin Hadzialagic,---,1798,---,1452,50-54,---,GER,---,---,---,02:07:21,3.9 km,00:11:13,06:43:51,180.2 km,00:04:20,04:23:49,42.2 km,13:30:34
Jochen Haemel,---,2084,---,1453,35-39,---,GER,---,---,---,01:23:37,3.9 km,00:06:55,06:35:24,180.2 km,00:05:22,06:38:39,42.2 km,14:49:57
Susan Hafermalz,---,---,DNS,527,30-34,---,GER,---,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Daniela Hafner,---,343,---,528,25-29,35,DE,---,---,---,01:05:32,3.9 km,00:03:18,05:20:36,180.2 km,00:01:26,03:54:08,42.2 km,10:25:00
Frank Hafner,---,2019,---,1454,35-39,---,GER,---,---,---,02:19:35,3.9 km,00:07:23,06:20:54,180.2 km,00:03:37,05:38:40,42.2 km,14:30:09
Sabine Hägele,---,862,---,529,45-49,50,DE,---,---,---,01:15:27,3.9 km,00:04:28,05:53:54,180.2 km,00:01:26,04:08:53,42.2 km,11:24:08
Rich Haggerty,---,1590,---,1455,45-49,50,CA,USA,---,---,01:15:04,3.9 km,00:08:06,06:34:58,180.2 km,00:05:33,04:50:51,42.2 km,12:54:32
Andreas Hahn,---,1215,---,1456,25-29,---,GER,---,---,---,01:17:33,3.9 km,00:04:42,05:42:06,180.2 km,00:02:18,04:53:39,42.2 km,12:00:18
Oliver Hahn,---,480,---,1457,35-39,---,GER,---,---,---,01:07:41,3.9 km,00:04:59,05:26:20,180.2 km,00:02:34,04:01:21,42.2 km,10:42:55
Sven Hahn,---,2076,---,1458,35-39,42,---,---,---,---,01:43:53,3.9 km,00:10:34,07:33:19,180.2 km,00:04:42,05:13:07,42.2 km,14:45:35
Klaus Hahnenbruch,---,---,DNF,178,40-44,---,GER,---,---,---,01:01:28,3.9 km,00:04:30,---,180.2 km,---,---,42.2 km,DNF
Anne Halbauer,---,779,---,530,30-34,37,---,---,---,---,01:14:47,3.9 km,00:04:38,05:44:25,180.2 km,00:03:28,04:08:16,42.2 km,11:15:34
Norbert Hallemeesch,---,1503,---,1460,60-64,67,BE,---,---,---,01:35:43,3.9 km,00:09:27,06:34:04,180.2 km,00:06:39,04:16:49,42.2 km,12:42:42
Martin Hallet,---,---,DNF,1461,45-49,50,---,---,---,---,01:26:27,3.9 km,00:05:27,06:19:19,180.2 km,---,---,42.2 km,DNF
Darren Halliday,---,1116,---,1462,35-39,42,---,AUS,---,---,01:18:10,3.9 km,00:06:10,05:35:15,180.2 km,00:02:54,04:48:07,42.2 km,11:50:36
Mika Halme,---,358,---,390,35-39,43,---,FIN,---,---,01:04:54,3.9 km,00:05:26,05:16:13,180.2 km,00:01:40,03:58:54,42.2 km,10:27:07
Jörg Halstenberg,---,553,---,1463,35-39,---,GER,---,---,---,01:14:50,3.9 km,00:03:58,05:26:41,180.2 km,00:02:28,04:01:48,42.2 km,10:49:45
David Hamill,---,979,---,1464,35-39,44,---,GBR,---,---,01:14:05,3.9 km,00:07:16,05:34:03,180.2 km,00:03:54,04:38:02,42.2 km,11:37:20
Christopher Hamlett,---,1097,---,1465,30-34,38,Cheshire,GBR,---,---,01:09:58,3.9 km,00:04:38,05:46:38,180.2 km,00:03:28,04:43:57,42.2 km,11:48:39
David William Hamlett,---,1691,---,1466,55-59,64,---,GBR,---,---,01:23:26,3.9 km,00:09:30,06:22:45,180.2 km,00:05:57,05:06:57,42.2 km,13:08:35
Roger Hammann,---,162,---,1467,45-49,52,DE,---,---,---,01:05:46,3.9 km,00:03:11,05:20:34,180.2 km,00:02:15,03:23:28,42.2 km,09:55:14
Pascal Hammersley,---,1593,---,1469,25-29,33,---,GBR,---,---,01:35:47,3.9 km,00:07:14,06:05:14,180.2 km,00:03:47,05:03:15,42.2 km,12:55:17
Jürgen Hammes,---,1490,---,1470,50-54,59,DE,---,---,---,01:25:09,3.9 km,00:05:51,06:18:38,180.2 km,00:03:43,04:46:58,42.2 km,12:40:19
Wieland Handke,---,1619,---,1471,50-54,---,GER,---,---,---,01:30:28,3.9 km,00:07:40,06:17:07,180.2 km,00:03:25,04:58:56,42.2 km,12:57:36
Matthias Hänisch,---,577,---,1472,40-44,---,GER,---,---,---,01:11:59,3.9 km,00:04:03,05:29:07,180.2 km,00:02:35,04:03:46,42.2 km,10:51:30
