name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Todd Anderson,---,1072,---,792,45-49,58,CA,USA,---,---,01:16:20,2.4 mi,00:08:41,05:48:52,112 mi,00:06:40,04:59:07,26.2 mi,12:19:40
Bjorn Andersson,---,---,DNF,75,PRO,---,---,SWE,---,---,00:49:34,2.4 mi,00:02:33,04:26:25,112 mi,00:02:12,---,26.2 mi,DNF
Christopher Andrus,---,482,---,1431,40-44,56,GA,USA,---,---,01:07:19,2.4 mi,00:05:46,05:04:33,112 mi,00:05:21,04:34:37,26.2 mi,10:57:36
Anna Andrzejewska,---,1190,---,2001,25-29,41,IL,USA,---,---,01:31:17,2.4 mi,00:06:30,06:47:44,112 mi,00:02:46,04:07:52,26.2 mi,12:36:09
Keith Andrzejewski,---,---,DNS,699,30-34,46,CT,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Christopher Ankrum,---,805,---,929,35-39,---,NY,USA,---,---,01:06:48,2.4 mi,00:08:01,05:34:14,112 mi,00:05:20,04:48:23,26.2 mi,11:42:46
Eva Ansmann,---,721,---,2388,50-54,---,---,DEU,---,---,01:19:59,2.4 mi,00:10:02,05:40:22,112 mi,00:05:10,04:16:10,26.2 mi,11:31:43
Shannon Arabie,---,1739,---,996,35-39,50,LA,USA,---,---,01:18:18,2.4 mi,00:13:07,05:58:03,112 mi,00:08:27,06:44:07,26.2 mi,14:22:02
Juan Aragon,---,1329,---,469,30-34,44,---,GTM,---,---,01:11:34,2.4 mi,00:08:29,06:17:21,112 mi,00:10:31,05:03:29,26.2 mi,12:51:24
Jacqueline Arcana,---,777,---,2313,40-44,55,NV,USA,---,---,01:12:14,2.4 mi,00:06:02,05:54:09,112 mi,00:04:12,04:22:33,26.2 mi,11:39:10
Emily Archibald,---,1953,---,1964,18-24,---,MA,USA,---,---,01:44:38,2.4 mi,00:09:30,07:30:11,112 mi,00:11:29,06:12:38,26.2 mi,15:48:26
Antonio Arguelles,---,682,---,1511,45-49,---,DF,MEX,---,---,00:58:43,2.4 mi,00:06:21,05:32:30,112 mi,00:05:30,04:42:12,26.2 mi,11:25:16
David Arida,---,1087,---,256,25-29,40,CA,USA,---,---,01:21:49,2.4 mi,00:08:49,05:49:37,112 mi,00:04:06,04:56:33,26.2 mi,12:20:54
Tim Armit,---,1351,---,1095,35-39,51,Lancashire,GBR,---,---,01:19:59,2.4 mi,00:08:52,06:19:50,112 mi,00:09:01,04:56:10,26.2 mi,12:53:52
Brandon Armstrong,---,1178,---,545,30-34,44,OH,USA,---,---,01:08:27,2.4 mi,00:09:11,05:41:06,112 mi,00:10:56,05:24:54,26.2 mi,12:34:34
Jerry Armstrong,---,899,---,1861,55-59,68,AL,USA,---,---,01:29:47,2.4 mi,00:12:08,06:01:12,112 mi,00:09:29,04:01:36,26.2 mi,11:54:12
Shanna Armstrong,---,---,DNS,2032,30-34,---,TX,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Brian Arnett,---,543,---,509,30-34,44,MS,USA,---,---,01:10:38,2.4 mi,00:08:58,05:42:19,112 mi,00:06:53,04:00:00,26.2 mi,11:08:48
George Arnold,---,764,---,1326,40-44,53,TX,USA,---,---,01:38:07,2.4 mi,00:08:40,05:51:18,112 mi,00:04:22,03:55:50,26.2 mi,11:38:17
Francisco Artley,---,1845,---,1165,40-44,52,GA,USA,---,---,01:43:56,2.4 mi,00:10:04,06:50:38,112 mi,00:14:11,05:53:39,26.2 mi,14:52:28
Jennifer Ashley,---,---,DNS,2124,30-34,46,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Meri Asmar,---,1377,---,2155,35-39,46,FL,USA,---,---,01:14:54,2.4 mi,00:08:30,06:38:02,112 mi,00:05:45,04:49:30,26.2 mi,12:56:41
Anwar Atalla,---,786,---,314,25-29,41,IL,USA,---,---,01:01:07,2.4 mi,00:06:47,05:34:16,112 mi,00:06:15,04:51:53,26.2 mi,11:40:18
Martin Atkins,---,1320,---,615,30-34,---,ON,CAN,---,---,01:17:13,2.4 mi,00:08:17,05:45:14,112 mi,00:06:35,05:33:31,26.2 mi,12:50:50
Scott Atkinson,---,1141,---,1286,40-44,53,MO,USA,---,---,01:22:06,2.4 mi,00:07:40,06:05:48,112 mi,00:10:15,04:43:16,26.2 mi,12:29:05
Hulya Atli,---,668,---,2103,30-34,45,FL,USA,---,---,01:11:19,2.4 mi,00:10:39,05:58:07,112 mi,00:08:20,03:55:05,26.2 mi,11:23:30
Eric Augustine,---,591,---,680,30-34,46,MN,USA,---,---,01:10:46,2.4 mi,00:09:15,05:27:27,112 mi,00:08:25,04:18:59,26.2 mi,11:14:52
Roberto Azevedo Jr,---,447,---,1773,50-54,63,SP,BRA,---,---,01:04:00,2.4 mi,00:05:55,05:22:21,112 mi,00:03:57,04:16:39,26.2 mi,10:52:52
Kristin Aziz,---,493,---,2210,35-39,50,GA,USA,---,---,01:01:54,2.4 mi,00:06:40,05:32:48,112 mi,00:04:14,04:14:21,26.2 mi,10:59:57
Bruce Babcock,---,1635,---,1875,55-59,69,MI,USA,---,---,01:21:27,2.4 mi,00:11:43,06:50:47,112 mi,00:05:10,05:25:23,26.2 mi,13:54:30
Ranjit Baboolal,---,---,DNS,1691,45-49,61,ON,CAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dasha Baez,---,---,DNS,2173,35-39,47,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Edwin Bagley,---,997,---,172,25-29,37,IL,USA,---,---,01:03:59,2.4 mi,00:05:43,06:03:26,112 mi,00:04:32,04:50:52,26.2 mi,12:08:32
Matt Bahen,---,1567,---,361,30-34,42,WA,USA,---,---,01:15:57,2.4 mi,00:10:27,06:29:43,112 mi,00:09:36,05:31:38,26.2 mi,13:37:21
Carol Bailey,---,1790,---,2312,40-44,54,AB,CAN,---,---,01:21:54,2.4 mi,00:12:52,06:32:19,112 mi,00:10:26,06:20:59,26.2 mi,14:38:30
Paul Bailey,---,1789,---,1607,45-49,59,AB,CAN,---,---,01:11:14,2.4 mi,00:23:32,06:32:21,112 mi,00:10:23,06:20:59,26.2 mi,14:38:29
Barry Baird,---,1981,---,562,30-34,45,TN,USA,---,---,01:35:10,2.4 mi,00:13:28,07:18:39,112 mi,00:07:23,06:52:42,26.2 mi,16:07:22
John Baird,---,434,---,1064,35-39,51,OH,USA,---,---,01:03:37,2.4 mi,00:07:25,05:30:01,112 mi,00:05:49,04:04:05,26.2 mi,10:50:57
Bill Baker,---,479,---,1591,45-49,58,MN,USA,---,---,01:03:13,2.4 mi,00:05:09,05:13:21,112 mi,00:04:09,04:31:23,26.2 mi,10:57:15
Dale Baker,---,726,---,2287,40-44,53,HI,USA,---,---,01:29:03,2.4 mi,00:05:32,05:20:18,112 mi,00:04:05,04:33:34,26.2 mi,11:32:32
Dennis Baker,---,1742,---,1599,45-49,59,WY,USA,---,---,01:22:37,2.4 mi,00:12:11,06:31:35,112 mi,00:06:56,06:09:24,26.2 mi,14:22:43
Jay Baker,---,---,DNS,1379,40-44,---,SC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steve Baker,---,1753,---,932,35-39,48,IL,USA,---,---,01:22:17,2.4 mi,00:10:22,06:33:49,112 mi,00:10:06,06:08:56,26.2 mi,14:25:30
Michael Baldwin,---,495,---,1409,40-44,55,VA,USA,---,---,01:11:32,2.4 mi,00:05:31,05:37:32,112 mi,00:06:26,03:59:05,26.2 mi,11:00:06
Becky Ballantyne,---,609,---,2407,50-54,---,CA,USA,---,---,01:15:25,2.4 mi,00:07:40,05:40:46,112 mi,00:05:40,04:07:11,26.2 mi,11:16:42
Patricia Balsan,---,2017,---,2393,50-54,---,MA,USA,---,---,02:03:59,2.4 mi,00:12:10,07:23:55,112 mi,00:16:57,06:40:20,26.2 mi,16:37:21
Scott Baltes,---,956,---,489,30-34,44,IL,USA,---,---,01:20:02,2.4 mi,00:07:40,06:05:32,112 mi,00:10:14,04:17:27,26.2 mi,12:00:55
Chip Bankston,---,1568,---,1370,40-44,55,LA,USA,---,---,01:23:18,2.4 mi,00:12:09,06:14:09,112 mi,00:20:02,05:28:07,26.2 mi,13:37:45
Daniel Banville,---,58,---,1465,40-44,56,---,CAN,---,---,01:00:17,2.4 mi,00:03:55,05:13:55,112 mi,00:03:39,03:15:14,26.2 mi,09:37:00
Jean-Pierre Barandun,---,1541,---,1204,40-44,---,CH,CHE,---,---,01:14:30,2.4 mi,00:08:38,05:55:29,112 mi,00:09:11,06:05:11,26.2 mi,13:32:59
Jeff Barbe,---,1676,---,801,35-39,48,LA,USA,---,---,01:41:27,2.4 mi,00:08:37,06:23:39,112 mi,00:07:47,05:45:47,26.2 mi,14:07:17
Ruth Bareman,---,1728,---,2412,50-54,63,MI,USA,---,---,01:18:50,2.4 mi,00:07:19,06:50:48,112 mi,00:04:38,05:56:53,26.2 mi,14:18:28
Tom Bargeloh,---,1052,---,1793,50-54,64,NC,USA,---,---,01:18:26,2.4 mi,00:09:09,05:32:39,112 mi,00:08:01,05:08:48,26.2 mi,12:17:03
Scott Barloga,---,316,---,105,35-39,48,FL,USA,---,---,01:07:43,2.4 mi,00:04:52,05:17:23,112 mi,00:03:29,04:03:30,26.2 mi,10:36:57
Mehrnoush Barmaki,---,1993,---,2367,45-49,59,FL,USA,---,---,01:34:32,2.4 mi,00:05:52,06:48:36,112 mi,00:03:14,07:42:43,26.2 mi,16:14:57
Mark Barnett,---,229,---,1509,45-49,57,CA,USA,---,---,01:08:22,2.4 mi,00:06:55,05:21:19,112 mi,00:04:48,03:39:23,26.2 mi,10:20:47
Michael Barrasso,---,1364,---,1246,40-44,53,NY,USA,---,---,01:16:47,2.4 mi,00:11:51,06:28:11,112 mi,00:11:58,04:46:24,26.2 mi,12:55:11
Manuel Barreird,---,27,---,60,PRO,---,DF,VEN,---,---,00:54:34,2.4 mi,00:02:30,04:59:17,112 mi,00:02:51,03:16:07,26.2 mi,09:15:19
John Barrett,---,1076,---,1521,45-49,57,FL,USA,---,---,01:10:28,2.4 mi,00:10:00,05:45:41,112 mi,00:08:18,05:05:23,26.2 mi,12:19:50
Caroline Barry,---,1870,---,2267,40-44,52,NY,USA,---,---,01:26:08,2.4 mi,00:09:13,07:00:23,112 mi,00:07:09,06:20:34,26.2 mi,15:03:27
Joseph Barry,---,1992,---,1914,60-64,73,NY,USA,---,---,01:28:57,2.4 mi,00:14:50,07:47:00,112 mi,00:12:57,06:29:07,26.2 mi,16:12:51
Oliver Barry,---,1555,---,1760,50-54,63,TN,USA,---,---,01:29:36,2.4 mi,00:10:13,06:17:44,112 mi,00:07:51,05:29:31,26.2 mi,13:34:55
Dirk Bartels,---,172,---,1430,40-44,56,CA,USA,---,---,01:08:41,2.4 mi,00:03:52,05:11:14,112 mi,00:03:56,03:39:55,26.2 mi,10:07:38
Frederick Bartlett Sr,---,---,DNS,1943,70-74,---,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steven Barton,---,1778,---,107,50-54,62,FL,USA,---,---,01:37:08,2.4 mi,00:17:21,06:13:18,112 mi,00:14:55,06:10:36,26.2 mi,14:33:18
Wes Barton,---,337,---,1189,40-44,52,CA,USA,---,---,01:10:34,2.4 mi,00:04:22,05:05:39,112 mi,00:02:59,04:16:01,26.2 mi,10:39:35
David Barzetti,---,464,---,1482,45-49,56,CT,USA,---,---,01:02:02,2.4 mi,00:04:56,05:32:49,112 mi,00:03:27,04:11:36,26.2 mi,10:54:50
Paul Bashforth,---,806,---,431,30-34,43,NJ,USA,---,---,01:14:00,2.4 mi,00:06:23,05:43:07,112 mi,00:09:25,04:30:01,26.2 mi,11:42:56
Andrew Bass,---,762,---,1394,40-44,---,---,GBR,---,---,01:13:59,2.4 mi,00:07:20,05:38:01,112 mi,00:03:39,04:34:58,26.2 mi,11:37:57
Jonathan Bauer,---,782,---,1414,40-44,55,CA,USA,---,---,01:13:08,2.4 mi,00:07:36,06:03:45,112 mi,00:05:33,04:09:39,26.2 mi,11:39:41
Phyllis Bazer,---,1536,---,2395,50-54,61,LA,USA,---,---,01:26:10,2.4 mi,00:09:31,06:24:24,112 mi,00:09:53,05:21:27,26.2 mi,13:31:25
Chris Beach,---,670,---,740,35-39,47,IL,USA,---,---,01:12:47,2.4 mi,00:09:48,05:38:06,112 mi,00:07:12,04:15:52,26.2 mi,11:23:45
Sean Beach,---,1210,---,614,30-34,45,DE,USA,---,---,01:09:44,2.4 mi,00:09:51,06:11:08,112 mi,00:09:26,04:58:08,26.2 mi,12:38:17
Chip Beard,---,1756,---,840,35-39,---,CO,USA,---,---,01:03:16,2.4 mi,00:06:59,05:57:34,112 mi,00:06:38,07:11:58,26.2 mi,14:26:25
John Beaulieu,---,970,---,1263,40-44,53,LA,USA,---,---,01:04:36,2.4 mi,00:07:19,05:36:00,112 mi,00:07:23,05:09:32,26.2 mi,12:04:50
Grant Beauprez,---,1782,---,1039,35-39,49,NM,USA,---,---,01:23:10,2.4 mi,00:06:01,06:00:06,112 mi,00:05:55,06:59:35,26.2 mi,14:34:47
Diane Beck,---,---,DNS,2075,30-34,44,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Josh Beck,---,1565,---,429,30-34,43,AL,USA,---,---,01:15:19,2.4 mi,00:11:06,06:20:40,112 mi,00:13:05,05:37:00,26.2 mi,13:37:10
Lars Beck,---,1186,---,528,30-34,45,PA,USA,---,---,01:35:16,2.4 mi,00:11:13,06:07:27,112 mi,00:09:13,04:32:30,26.2 mi,12:35:39
Holger Beckmann,---,87,---,1115,35-39,51,CA,USA,---,---,01:00:15,2.4 mi,00:03:55,05:02:17,112 mi,00:06:08,03:32:30,26.2 mi,09:45:05
Shannon Bedard-Evon,---,452,---,2072,30-34,---,ON,CAN,---,---,01:08:35,2.4 mi,00:06:18,05:48:26,112 mi,00:04:13,03:45:53,26.2 mi,10:53:25
Jeff Beech,---,---,DNF,56,PRO,---,ON,CAN,---,---,00:56:05,2.4 mi,00:02:36,04:52:27,112 mi,00:02:48,---,26.2 mi,DNF
Aaron Beese,---,1202,---,168,18-24,---,OK,USA,---,---,01:12:46,2.4 mi,00:11:29,06:18:36,112 mi,00:06:37,04:47:54,26.2 mi,12:37:22
Christian Begemann,---,104,---,874,35-39,---,---,DEU,---,---,01:07:49,2.4 mi,00:04:40,04:56:49,112 mi,00:03:32,03:36:36,26.2 mi,09:49:26
Thomas Beiersdoerfer,---,289,---,1096,35-39,---,---,DEU,---,---,00:59:48,2.4 mi,00:03:30,05:13:17,112 mi,00:02:20,04:13:31,26.2 mi,10:32:26
Bill Bell,---,---,DNS,2436,80-84,93,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dave Bell,---,518,---,262,25-29,---,ON,CAN,---,---,01:03:24,2.4 mi,00:04:54,05:39:53,112 mi,00:04:18,04:12:10,26.2 mi,11:04:39
Nina Bell,---,1129,---,2216,35-39,50,CO,USA,---,---,01:10:43,2.4 mi,00:07:24,05:57:11,112 mi,00:05:31,05:06:29,26.2 mi,12:27:18
Steve Bell,---,521,---,1832,50-54,66,CO,USA,---,---,01:11:05,2.4 mi,00:06:30,05:44:26,112 mi,00:04:19,03:59:02,26.2 mi,11:05:22
Shane Bellanger,---,1841,---,428,30-34,43,---,USA,---,---,01:41:21,2.4 mi,00:09:33,06:54:18,112 mi,00:08:38,05:57:13,26.2 mi,14:51:03
William Bellew,---,---,DNS,1603,45-49,59,ME,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dale Benedict,---,1796,---,832,35-39,48,KY,USA,---,---,01:21:44,2.4 mi,00:10:22,06:43:29,112 mi,00:12:32,06:12:07,26.2 mi,14:40:14
Todd Benedict,---,1384,---,527,30-34,45,WI,USA,---,---,01:21:45,2.4 mi,00:11:22,06:29:58,112 mi,00:12:09,04:42:07,26.2 mi,12:57:21
Blake Benke,---,40,---,231,25-29,---,NC,USA,---,---,01:05:29,2.4 mi,00:04:36,05:15:48,112 mi,00:02:46,02:57:30,26.2 mi,09:26:09
Holly Bennett,---,1866,---,2316,40-44,55,FL,USA,---,---,01:26:16,2.4 mi,00:20:48,07:12:02,112 mi,00:16:22,05:46:45,26.2 mi,15:02:13
Mark Bennington,---,907,---,1600,45-49,59,FL,USA,---,---,01:14:05,2.4 mi,00:09:42,05:25:45,112 mi,00:04:48,05:01:06,26.2 mi,11:55:26
Michael Benz,---,---,DNS,1164,40-44,52,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steven Benz,---,1634,---,1821,50-54,64,VA,USA,---,---,01:25:49,2.4 mi,00:15:57,07:00:57,112 mi,00:10:37,05:01:04,26.2 mi,13:54:24
Thomas Beran,---,167,---,500,30-34,44,---,AUT,---,---,00:53:52,2.4 mi,00:03:34,05:10:06,112 mi,00:02:39,03:56:11,26.2 mi,10:06:22
Sofia Bereza,---,1711,---,2424,55-59,67,FL,USA,---,---,01:27:30,2.4 mi,00:08:38,06:32:50,112 mi,00:07:24,05:58:54,26.2 mi,14:15:16
Evan Berger,---,1456,---,252,25-29,40,NY,USA,---,---,01:00:41,2.4 mi,00:04:30,05:27:12,112 mi,00:04:56,06:40:28,26.2 mi,13:17:47
Philip Bergman,---,437,---,1538,45-49,56,DC,USA,---,---,01:08:30,2.4 mi,00:06:34,05:24:02,112 mi,00:04:12,04:08:16,26.2 mi,10:51:34
Paul Bergquist,---,847,---,409,30-34,42,CO,USA,---,---,01:12:24,2.4 mi,00:08:47,05:45:21,112 mi,00:07:49,04:34:39,26.2 mi,11:49:00
David Berkowicz,---,555,---,1485,45-49,56,MA,USA,---,---,01:16:00,2.4 mi,00:10:33,05:42:38,112 mi,00:05:55,03:55:39,26.2 mi,11:10:45
Debi Bernardes,---,396,---,2353,45-49,58,VA,USA,---,---,01:02:20,2.4 mi,00:05:26,05:44:13,112 mi,00:05:33,03:50:06,26.2 mi,10:47:38
Olivier Bernhard,---,2,---,33,PRO,---,AR,CHE,---,---,00:53:45,2.4 mi,00:02:38,04:49:01,112 mi,00:01:53,02:48:13,26.2 mi,08:35:30
Marjorie Berry,---,1923,---,2248,35-39,51,FL,USA,---,---,01:32:05,2.4 mi,00:09:51,06:53:26,112 mi,00:07:58,06:51:34,26.2 mi,15:34:54
Robin Berry,---,1407,---,2128,30-34,46,FL,USA,---,---,01:23:42,2.4 mi,00:12:20,06:35:52,112 mi,00:09:44,04:41:20,26.2 mi,13:02:58
Brenda Bettencourt,---,1503,---,2345,45-49,57,CA,USA,---,---,01:16:49,2.4 mi,00:11:09,06:25:58,112 mi,00:09:56,05:22:11,26.2 mi,13:26:03
Mason Bettenga,---,745,---,293,25-29,40,TN,USA,---,---,01:23:34,2.4 mi,00:07:14,05:32:47,112 mi,00:06:58,04:25:43,26.2 mi,11:36:16
Martin Beusch,---,619,---,1078,35-39,---,---,CHE,---,---,00:58:57,2.4 mi,00:06:04,05:18:16,112 mi,00:07:05,04:47:51,26.2 mi,11:18:13
Monica Beusch,---,1323,---,2238,35-39,---,---,CHE,---,---,01:13:19,2.4 mi,00:10:31,06:14:17,112 mi,00:08:34,05:04:27,26.2 mi,12:51:08
Harold Beyer,---,---,DNS,100,50-54,62,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Eric Bianchini,---,559,---,430,30-34,43,NY,USA,---,---,01:14:16,2.4 mi,00:07:03,05:57:43,112 mi,00:05:00,03:47:26,26.2 mi,11:11:28
Mark Biggs,---,1543,---,1722,50-54,62,TX,USA,---,---,01:18:30,2.4 mi,00:10:28,05:12:59,112 mi,00:07:40,06:43:51,26.2 mi,13:33:28
Chuck Billingsley,---,1369,---,1595,45-49,59,---,USA,---,---,01:06:31,2.4 mi,00:08:24,06:15:55,112 mi,00:10:57,05:14:11,26.2 mi,12:55:58
Nina Bingham,---,---,DNS,2338,45-49,57,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Brad Birkholz,---,753,---,863,35-39,48,WI,USA,---,---,01:04:01,2.4 mi,00:09:14,05:43:01,112 mi,00:07:11,04:33:40,26.2 mi,11:37:07
Charles Bisantz,---,438,---,804,35-39,48,---,USA,---,---,00:55:44,2.4 mi,00:08:43,05:35:56,112 mi,00:06:48,04:04:23,26.2 mi,10:51:34
Hillary Biscay,---,174,---,15,PRO,---,CA,USA,---,---,00:52:28,2.4 mi,00:02:58,05:32:18,112 mi,00:03:16,03:37:28,26.2 mi,10:08:28
Hala Bissada,---,2015,---,2225,35-39,50,---,CAN,---,---,01:32:45,2.4 mi,00:09:58,07:28:51,112 mi,00:07:56,07:17:14,26.2 mi,16:36:44
Todd Biwer,---,359,---,458,30-34,44,IL,USA,---,---,01:12:26,2.4 mi,00:09:29,05:41:27,112 mi,00:06:38,03:33:16,26.2 mi,10:43:16
Steve Black,---,1781,---,1583,45-49,---,IN,USA,---,---,01:12:42,2.4 mi,00:06:41,06:10:56,112 mi,00:07:36,06:56:52,26.2 mi,14:34:47
Scott Blackman,---,---,DNS,814,35-39,48,TN,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
