name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Maryann Kennedy,---,---,DNS,1116,60-64,64,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Julia Kent,---,---,DNS,922,45-49,46,TX,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Susan Kent,---,---,DNS,772,40-44,45,GA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
David Kerns,---,---,DNS,1317,30-34,34,OH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Veronica Kero,---,---,DNF,1031,50-54,51,NJ,USA,---,---,01:08:23,2.4 mi,00:10:36,07:12:35,112 mi,00:15:49,---,26.2 mi,DNF
Jeff Keyser,---,---,DNS,1814,40-44,41,OR,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Stacey Keyser,---,---,DNS,328,40-44,44,OR,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Ihan Kim,---,---,DNS,1815,40-44,43,DC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jung (Ricky) Kim,---,---,DNS,1513,35-39,40,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Carmella King,---,---,DNS,774,40-44,45,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Marie King,---,---,DNS,548,30-34,35,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michelle King,---,---,DNS,649,35-39,36,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Katie Kinnear,---,---,DNS,775,40-44,45,---,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michelle Kiser,---,---,DNS,1032,50-54,51,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Kenneth Kline,---,---,DNS,2372,50-54,53,MI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Neil Kline,---,---,DNS,2373,50-54,53,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Tim Knierim,---,---,DNF,2375,50-54,55,WV,USA,---,---,01:15:37,2.4 mi,00:20:51,---,112 mi,---,---,26.2 mi,DNF
Eric Knight,---,---,DNS,2530,55-59,56,WI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
