name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Warren Mine,---,1626,---,269,65-69,---,CA,USA,---,---,02:02:00,2.4 mi,00:05:59,08:19:13,112 mi,00:11:00,05:41:00,26.2 mi,16:19:12
Barbara Minten,---,---,DNS,1150,40-44,---,---,DEU,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Olaf Mistareck,---,1040,---,752,45-49,52,Brandenburg,DEU,---,---,01:21:15,2.4 mi,00:04:34,06:13:00,112 mi,00:05:00,03:59:27,26.2 mi,11:43:16
Christina Mitchell,---,934,---,1393,35-39,45,MD,USA,---,---,01:19:51,2.4 mi,00:05:07,06:04:45,112 mi,00:04:36,03:49:12,26.2 mi,11:23:31
Denise Mitchell,---,1335,---,823,45-49,53,CO,USA,---,---,01:25:15,2.4 mi,00:04:37,06:36:17,112 mi,00:04:46,04:59:38,26.2 mi,13:10:33
Toshihiko Mitsui,---,1376,---,302,60-64,70,---,JPN,---,---,01:54:28,2.4 mi,00:08:46,06:50:24,112 mi,00:10:54,04:29:36,26.2 mi,13:34:08
Kazuaki Miyata,---,900,---,952,40-44,49,---,JPN,---,---,01:11:03,2.4 mi,00:04:36,05:46:40,112 mi,00:06:10,04:09:54,26.2 mi,11:18:23
Yausko Miyazaki,---,1064,---,150,PRO,39,---,JPN,---,---,01:07:22,2.4 mi,00:02:41,06:29:33,112 mi,00:03:36,04:04:43,26.2 mi,11:47:55
Sachie Miyazawa,---,1283,---,824,45-49,53,ACT,JPN,---,---,01:13:49,2.4 mi,00:06:15,06:41:38,112 mi,00:04:56,04:45:53,26.2 mi,12:52:31
Kevin Moats,---,545,---,416,55-59,61,GA,USA,---,---,01:05:51,2.4 mi,00:03:29,05:19:23,112 mi,00:04:09,04:00:11,26.2 mi,10:33:03
Steve Moats,---,1379,---,864,40-44,51,CO,USA,---,---,01:06:56,2.4 mi,00:06:04,06:50:29,112 mi,00:08:40,05:23:52,26.2 mi,13:36:01
Carlo Modonesi,---,166,---,1314,35-39,43,---,ITA,---,---,01:03:38,2.4 mi,00:03:44,05:06:00,112 mi,00:02:05,03:28:29,26.2 mi,09:43:56
Van Moffatt,---,1185,---,781,45-49,51,VA,USA,---,---,01:24:43,2.4 mi,00:05:20,06:12:28,112 mi,00:06:04,04:28:48,26.2 mi,12:17:23
Debra Moll,---,1468,---,567,50-54,60,QLD,AUS,---,---,01:33:12,2.4 mi,00:10:17,07:10:15,112 mi,00:08:10,05:20:17,26.2 mi,14:22:11
Kirsten Molloy,---,485,---,1663,30-34,37,NSW,AUS,---,---,01:00:03,2.4 mi,00:02:32,05:40:40,112 mi,00:02:33,03:40:25,26.2 mi,10:26:13
Gustavo Moniz,---,998,---,1002,40-44,48,Intl State,BRA,---,---,01:01:50,2.4 mi,00:04:27,06:05:29,112 mi,00:07:05,04:15:09,26.2 mi,11:34:00
Timothy Monk,---,642,---,1223,35-39,45,TX,USA,---,---,00:58:58,2.4 mi,00:04:29,05:41:48,112 mi,00:05:04,03:55:10,26.2 mi,10:45:29
Carmen Monks,---,---,DNS,865,40-44,51,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Joanne Montgomery,---,1435,---,441,55-59,62,BC,CAN,---,---,01:30:14,2.4 mi,00:11:50,07:24:43,112 mi,00:13:31,04:39:39,26.2 mi,13:59:57
Michael Montgomery,---,434,---,1059,40-44,47,CO,USA,---,---,01:00:11,2.4 mi,00:02:52,05:18:25,112 mi,00:03:53,03:53:07,26.2 mi,10:18:28
