name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Tomasz Zemelka,36,8,37,144,30-34,35,Lodzkie,POL,---,4495,01:01:10,3.9 km,00:04:29,05:06:42,180.2 km,00:02:41,03:34:18,42.2 km,09:49:20
Dennis Morgenstern,37,9,38,136,30-34,32,DE,DEU,---,4494,00:57:51,3.9 km,00:04:02,05:17:03,180.2 km,00:02:55,03:27:38,42.2 km,09:49:29
Joeri Van Houtem,38,4,39,574,40-44,41,BE,BEL,---,4730,00:57:10,3.9 km,00:03:56,05:22:21,180.2 km,00:02:44,03:25:11,42.2 km,09:51:22
Martijn Keijsers,40,4,41,448,35-39,38,NL,NLD,---,4831,00:55:52,3.9 km,00:04:33,05:28:20,180.2 km,00:04:07,03:19:38,42.2 km,09:52:30
John Woods,41,5,42,185,40-44,43,Dublin,IRL,---,4694,00:57:35,3.9 km,00:05:09,05:31:36,180.2 km,00:02:39,03:17:23,42.2 km,09:54:22
Julien Deneyer,42,10,43,130,30-34,32,BE,BEL,---,4433,00:53:32,3.9 km,00:03:45,05:11:52,180.2 km,00:03:47,03:41:35,42.2 km,09:54:31
Fabian Delong,43,11,44,346,30-34,35,DE,DEU,---,4422,00:54:37,3.9 km,00:03:17,05:17:14,180.2 km,00:02:21,03:37:59,42.2 km,09:55:28
Juanma Cardenas-Maestre,44,12,45,337,30-34,34,---,ESP,---,4419,01:09:14,3.9 km,00:03:46,05:31:04,180.2 km,00:02:19,03:09:21,42.2 km,09:55:44
Christian Plattner,45,5,46,891,35-39,36,AT,AUT,---,4782,00:59:27,3.9 km,00:03:37,05:13:01,180.2 km,00:02:26,03:38:03,42.2 km,09:56:34
Joost Van Rens,46,6,47,183,40-44,41,NL,NLD,---,4661,01:01:00,3.9 km,00:05:35,05:20:36,180.2 km,00:03:19,03:26:36,42.2 km,09:57:06
Matthias Dippong,47,13,48,843,30-34,33,DE,DEU,---,4396,00:55:25,3.9 km,00:04:13,05:09:48,180.2 km,00:02:44,03:45:25,42.2 km,09:57:35
Jimmy Loix,48,6,49,455,35-39,38,BE,BEL,---,4759,01:00:17,3.9 km,00:06:38,05:15:31,180.2 km,00:03:26,03:32:37,42.2 km,09:58:29
Sarissa De Vries,2,2,50,53,PRO,27,NL,NLD,---,4768,00:52:24,3.9 km,00:03:15,05:25:23,180.2 km,00:03:32,03:34:10,42.2 km,09:58:44
David Lebrat,49,14,51,135,30-34,34,---,FRA,---,4382,00:57:34,3.9 km,00:04:46,05:14:55,180.2 km,00:04:37,03:36:55,42.2 km,09:58:47
