name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Bin Bin Shi,---,19,124,298,30-34,---,---,CHN,---,3629,01:15:26,3.9 km,00:05:54,05:52:29,180.2 km,00:04:45,04:20:00,42.2 km,11:38:34
Kazuo Nakagawa,---,24,125,654,40-44,45,OSAKA,JPN,---,3736,00:57:52,3.9 km,00:06:30,06:00:55,180.2 km,00:09:36,04:23:47,42.2 km,11:38:40
Chien Wei Hsu,---,2,126,125,30-34,34,---,TWN,---,4386,01:17:30,3.9 km,00:04:50,06:13:33,180.2 km,00:03:08,04:00:51,42.2 km,11:39:52
Marcel Krug,---,20,127,341,30-34,33,DE,DEU,---,3609,00:58:08,3.9 km,00:05:01,05:31:56,180.2 km,00:05:51,04:59:18,42.2 km,11:40:14
Yoshino Murata,---,1,128,210,50-54,52,sizuoka,JPN,---,5000,01:11:53,3.9 km,00:07:20,06:17:07,180.2 km,00:06:53,03:57:01,42.2 km,11:40:14
Gao Wei Lee,---,15,129,516,35-39,---,---,TWN,---,3660,01:03:50,3.9 km,00:05:09,05:42:21,180.2 km,00:02:38,04:46:33,42.2 km,11:40:31
Chieko Yajima,---,2,130,211,50-54,53,Intl State,JPN,---,4985,01:12:40,3.9 km,00:07:53,06:09:21,180.2 km,00:04:19,04:07:12,42.2 km,11:41:25
Inmuyang Song,---,14,131,873,45-49,49,---,KOR,---,3543,01:12:18,3.9 km,00:08:56,06:02:33,180.2 km,00:05:59,04:11:44,42.2 km,11:41:30
Michael Klose,---,8,132,991,50-54,53,Phuket,DEU,---,3564,01:11:08,3.9 km,00:06:15,05:33:38,180.2 km,00:03:24,04:48:27,42.2 km,11:42:52
Mark Blick,---,16,133,468,35-39,39,---,GBR,---,3626,01:08:42,3.9 km,00:08:35,05:57:16,180.2 km,00:05:26,04:23:22,42.2 km,11:43:21
Kent Wong,---,25,134,776,40-44,42,Intl State,HKG,---,3667,01:18:52,3.9 km,00:04:45,06:00:28,180.2 km,00:05:10,04:15:11,42.2 km,11:44:26
Gao Wan Lee,---,15,135,949,45-49,---,---,TWN,---,3508,01:06:13,3.9 km,00:05:27,05:49:02,180.2 km,00:05:44,04:38:00,42.2 km,11:44:26
Yasumitsu Hirao,---,26,136,704,40-44,43,---,JPN,---,3664,01:09:17,3.9 km,00:06:12,06:19:44,180.2 km,00:04:08,04:05:19,42.2 km,11:44:40
Meredith Gardner,---,3,137,123,30-34,31,TX,USA,---,4314,01:00:15,3.9 km,00:05:20,06:04:20,180.2 km,00:04:20,04:31:36,42.2 km,11:45:51
Higashino Sho,---,21,138,391,30-34,---,---,JPN,---,3540,00:56:16,3.9 km,00:05:06,06:06:19,180.2 km,00:06:01,04:32:15,42.2 km,11:45:57
Masaki Kusunoki,---,16,139,850,45-49,46,Tokyo,JPN,---,3489,01:10:16,3.9 km,00:08:09,05:55:51,180.2 km,00:06:34,04:25:11,42.2 km,11:46:01
Hiroshi Saito,---,9,140,957,50-54,55,Intl State,JPN,---,3491,01:12:27,3.9 km,00:09:17,06:13:41,180.2 km,00:07:52,04:05:39,42.2 km,11:48:56
Kin Yui Leung,---,17,141,589,35-39,37,---,HKG,---,3540,01:31:55,3.9 km,00:08:12,05:57:08,180.2 km,00:06:28,04:06:48,42.2 km,11:50:31
Revital Shpangental,---,2,142,203,45-49,---,---,DEU,---,4596,01:27:44,3.9 km,00:08:02,06:15:40,180.2 km,00:03:22,03:55:44,42.2 km,11:50:32
Yakun Hu,---,22,143,406,30-34,32,shanghai,CHN,---,3476,00:58:34,3.9 km,00:06:36,06:15:53,180.2 km,00:04:33,04:25:42,42.2 km,11:51:18
Yen Kuang Chen,---,27,144,804,40-44,42,TW,TWN,---,3583,01:18:26,3.9 km,00:06:09,05:49:13,180.2 km,00:05:16,04:32:19,42.2 km,11:51:23
Yao Qing Wang,---,28,145,783,40-44,---,---,TWN,---,3581,01:21:49,3.9 km,00:09:44,05:31:25,180.2 km,00:03:40,04:44:56,42.2 km,11:51:34
Akira Kawamura,---,18,146,464,35-39,39,---,JPN,---,3521,00:55:37,3.9 km,00:05:57,06:27:46,180.2 km,00:03:52,04:18:54,42.2 km,11:52:06
Richard Ford,---,29,147,690,40-44,42,---,NZL,---,3560,01:00:27,3.9 km,00:06:36,05:43:54,180.2 km,00:07:02,04:55:19,42.2 km,11:53:18
Fan Jie Shen,---,23,148,419,30-34,---,---,TWN,---,3448,01:10:56,3.9 km,00:08:33,06:20:14,180.2 km,00:10:21,04:03:33,42.2 km,11:53:37
Masato Shimizu,---,5,149,1039,55-59,56,Chiba,JPN,---,4033,01:13:12,3.9 km,00:06:28,05:59:27,180.2 km,00:04:34,04:30:37,42.2 km,11:54:18
Mika Janhunen,---,24,150,303,30-34,35,Surrey,FIN,---,3434,01:11:34,3.9 km,00:06:49,05:44:07,180.2 km,00:05:50,04:46:26,42.2 km,11:54:46
Kelvin Lee,---,25,151,321,30-34,32,CA,USA,---,3433,01:12:40,3.9 km,00:09:52,06:09:12,180.2 km,00:13:06,04:10:03,42.2 km,11:54:53
Sheng Feng Chien,---,17,152,953,45-49,49,Taiwan,TWN,---,3344,01:15:01,3.9 km,00:07:46,06:17:13,180.2 km,00:06:49,04:11:19,42.2 km,11:58:08
