name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Antonio Abascal,---,1115,---,800,35-39,---,---,MEX,---,---,01:16:11,3.9 km,00:05:22,06:13:38,180.2 km,00:05:41,04:12:43,42.2 km,11:53:35
David-Michael Abraham,---,690,---,801,35-39,---,---,GBR,---,---,01:08:23,3.9 km,00:05:15,05:49:48,180.2 km,00:04:41,03:56:57,42.2 km,11:05:04
Gerhard Achberger,---,830,---,802,35-39,---,---,AUT,---,---,01:07:46,3.9 km,00:06:47,05:44:02,180.2 km,00:06:49,04:14:58,42.2 km,11:20:22
Patrick Adam,---,470,---,364,30-34,---,---,DEU,---,---,00:57:55,3.9 km,00:03:30,05:28:26,180.2 km,00:05:07,04:07:35,42.2 km,10:42:33
Cameron Adams,---,304,---,365,30-34,---,---,AUS,---,---,00:55:16,3.9 km,00:04:24,05:19:56,180.2 km,00:04:17,03:55:12,42.2 km,10:19:05
Michael Adanitsch,---,1213,---,803,35-39,---,---,AUT,---,---,01:11:32,3.9 km,00:05:31,05:40:35,180.2 km,00:04:17,05:04:58,42.2 km,12:06:53
Ferry Adler,---,1478,---,366,30-34,---,---,DNK,---,---,01:15:39,3.9 km,00:06:59,05:54:17,180.2 km,00:09:06,05:16:40,42.2 km,12:42:41
Danek Aerden,---,359,---,367,30-34,42,BE,BEL,---,---,00:59:15,3.9 km,00:06:55,04:59:30,180.2 km,00:07:16,04:13:57,42.2 km,10:26:53
Octavio Aguilar,---,---,DNS,804,35-39,---,---,MEX,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Sascha Ainberger,---,196,---,1331,40-44,---,---,AUT,---,---,01:01:29,3.9 km,00:03:17,04:59:54,180.2 km,00:03:29,03:48:31,42.2 km,09:56:40
Roberto Airoldi,---,1800,---,2074,50-54,---,---,ITA,---,---,01:05:11,3.9 km,00:06:30,06:10:26,180.2 km,00:07:38,06:22:26,42.2 km,13:52:11
Auld Alan,---,660,---,805,35-39,---,---,GBR,---,---,00:54:37,3.9 km,00:03:39,05:38:39,180.2 km,00:03:16,04:19:46,42.2 km,10:59:57
Luis-Fernando Alcala,---,1779,---,806,35-39,---,---,MEX,---,---,01:21:48,3.9 km,00:10:33,06:30:03,180.2 km,00:11:12,05:31:29,42.2 km,13:45:05
Keith Allen-Shirtcliffe,---,1373,---,1332,40-44,---,---,GBR,---,---,01:27:47,3.9 km,00:11:29,06:25:23,180.2 km,00:10:44,04:13:36,42.2 km,12:28:59
Richard Allison,---,---,DNS,807,35-39,---,---,USA,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Michael Allmer,---,716,---,808,35-39,---,---,AUT,---,---,01:06:01,3.9 km,00:05:21,05:29:12,180.2 km,00:03:59,04:23:30,42.2 km,11:08:03
Monika Altenreiter,---,---,DNF,55,PRO,---,---,AUT,---,---,00:49:51,3.9 km,00:01:59,---,180.2 km,---,---,42.2 km,DNF
Othmar Altmann,---,93,---,1819,45-49,---,---,AUT,---,---,01:05:08,3.9 km,00:04:14,05:02:25,180.2 km,00:04:24,03:19:57,42.2 km,09:36:08
Rudolf Altmann,---,560,---,1333,40-44,---,---,AUT,---,---,01:24:11,3.9 km,00:06:14,05:28:47,180.2 km,00:06:27,03:45:39,42.2 km,10:51:18
Luis Alvarez,---,237,---,1334,40-44,---,---,MEX,---,---,00:59:48,3.9 km,00:05:25,05:17:46,180.2 km,00:06:52,03:36:24,42.2 km,10:06:15
Magdalena Alvarez-Delaborbolla,---,---,DNS,2470,50-54,---,---,MEX,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Teresa Ambe,---,1059,---,2337,35-39,---,---,MEX,---,---,01:13:58,3.9 km,00:06:17,06:23:52,180.2 km,00:05:51,03:57:12,42.2 km,11:47:10
Bernhard Ambros,---,832,---,809,35-39,---,---,AUT,---,---,01:17:21,3.9 km,00:09:26,05:45:50,180.2 km,00:08:16,03:59:33,42.2 km,11:20:26
Hans-Peter Ammann,---,---,DNS,2188,60-64,---,---,CHE,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Rodrigo Amor-Garay,---,708,---,101,18-24,---,---,MEX,---,---,01:03:38,3.9 km,00:04:44,05:37:45,180.2 km,00:04:27,04:16:27,42.2 km,11:07:01
Claus-Hjortshöj Andersen,---,---,DNF,810,35-39,---,---,DNK,---,---,01:08:02,3.9 km,00:06:38,---,180.2 km,---,---,42.2 km,DNF
Finn Andersen,---,334,---,811,35-39,48,DK,DNK,---,---,01:10:35,3.9 km,00:03:39,05:27:51,180.2 km,00:04:14,03:36:20,42.2 km,10:22:39
Jesper Andersen,---,315,---,812,35-39,---,---,DNK,---,---,01:09:49,3.9 km,00:05:24,05:07:50,180.2 km,00:03:28,03:54:22,42.2 km,10:20:53
Mitchell Anderson,---,9,---,1,PRO,---,---,AUS,---,---,00:49:55,3.9 km,00:02:34,04:37:00,180.2 km,00:01:55,03:03:22,42.2 km,08:34:46
Henrik Andersson,---,1871,---,369,30-34,---,---,SWE,---,---,01:18:01,3.9 km,00:11:29,07:20:03,180.2 km,00:08:05,05:22:37,42.2 km,14:20:15
Juan Andrade,---,1684,---,1335,40-44,---,---,MEX,---,---,01:21:15,3.9 km,00:10:39,06:34:32,180.2 km,00:11:28,05:07:56,42.2 km,13:25:50
Francois Andre,---,370,---,1820,45-49,---,---,FRA,---,---,01:05:50,3.9 km,00:04:30,05:23:05,180.2 km,00:03:08,03:51:25,42.2 km,10:27:58
Claudio Andreoli,---,---,DNF,1336,40-44,---,---,ITA,---,---,01:04:02,3.9 km,00:06:25,06:19:19,180.2 km,00:06:01,---,42.2 km,DNF
Dominique Angerer,---,481,---,2232,25-29,---,---,AUT,---,---,00:59:03,3.9 km,00:04:51,05:29:02,180.2 km,00:04:41,04:05:42,42.2 km,10:43:19
Gerhard Angerer,---,336,---,370,30-34,---,---,AUT,---,---,01:11:27,3.9 km,00:05:31,05:19:09,180.2 km,00:04:26,03:42:38,42.2 km,10:23:11
Isaia Angioletti,---,1856,---,2189,60-64,---,---,ITA,---,---,01:26:35,3.9 km,00:11:03,06:46:56,180.2 km,00:09:39,05:38:23,42.2 km,14:12:36
Armin Anglberger,---,515,---,158,25-29,---,---,AUT,---,---,01:07:59,3.9 km,00:07:17,05:36:07,180.2 km,00:03:53,03:51:39,42.2 km,10:46:55
Christian Anscheringer,---,---,DNF,371,30-34,---,---,AUT,---,---,01:09:45,3.9 km,00:04:27,05:07:55,180.2 km,00:03:37,---,42.2 km,DNF
Georg Anstett,---,22,---,813,35-39,---,---,DEU,---,---,00:55:18,3.9 km,00:02:56,04:48:53,180.2 km,00:02:29,03:07:45,42.2 km,08:57:21
Robert Antonides,---,---,DNF,1337,40-44,---,---,AUT,---,---,01:15:47,3.9 km,00:05:48,06:17:06,180.2 km,00:04:05,---,42.2 km,DNF
Michael Apaydin,---,---,DNS,814,35-39,---,---,CHE,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Mario Appermans,---,---,DNS,372,30-34,---,---,BEL,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Martin-Orville Aragno,---,---,DNS,373,30-34,---,---,ARG,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Eric Ariens,---,1058,---,1338,40-44,---,---,NLD,---,---,01:14:34,3.9 km,00:06:17,06:02:46,180.2 km,00:08:00,04:15:29,42.2 km,11:47:06
Stephan Aris,---,89,---,815,35-39,---,---,DEU,---,---,01:13:24,3.9 km,00:05:14,05:02:30,180.2 km,00:04:31,03:08:43,42.2 km,09:34:22
John Armstrong,---,---,DNF,816,35-39,---,---,GBR,---,---,01:20:19,3.9 km,00:13:18,08:01:16,180.2 km,00:12:28,---,42.2 km,DNF
Jacques Arnaud,---,667,---,1821,45-49,---,---,FRA,---,---,01:05:16,3.9 km,00:06:17,05:35:51,180.2 km,00:06:05,04:07:49,42.2 km,11:01:18
Martin Arnold,---,1787,---,1339,40-44,51,Herts,GBR,---,---,---,3.9 km,01:28:10,06:52:26,180.2 km,00:12:30,05:14:51,42.2 km,13:47:57
Ricardo Arrarte,---,544,---,1818,40-44,---,---,MEX,---,---,01:05:24,3.9 km,00:06:09,05:37:59,180.2 km,00:04:01,03:56:29,42.2 km,10:50:02
Peter Arringer,---,1875,---,817,35-39,---,---,AUT,---,---,01:38:21,3.9 km,00:05:13,06:51:53,180.2 km,00:05:09,05:40:55,42.2 km,14:21:31
Helmut Arthofer,---,1517,---,1340,40-44,---,---,AUT,---,---,01:09:41,3.9 km,00:08:16,06:16:58,180.2 km,00:10:57,05:02:05,42.2 km,12:47:57
Huw Arthur,---,846,---,102,18-24,---,---,GBR,---,---,01:00:28,3.9 km,00:06:37,06:14:23,180.2 km,00:05:24,03:55:20,42.2 km,11:22:12
Markus Aschwanden,---,1595,---,374,30-34,---,---,CHE,---,---,01:22:49,3.9 km,00:05:24,06:22:56,180.2 km,00:06:39,05:05:45,42.2 km,13:03:33
Hermann Aschwer,---,1506,---,2151,55-59,69,DE,DEU,---,---,01:18:02,3.9 km,00:06:15,05:51:56,180.2 km,00:07:16,05:22:04,42.2 km,12:45:33
Mark Ashurst,---,635,---,818,35-39,---,---,GBR,---,---,01:19:28,3.9 km,00:07:06,05:24:57,180.2 km,00:09:09,03:56:50,42.2 km,10:57:30
John Aspell,---,---,DNS,819,35-39,---,---,GBR,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Gregor Aspernig,---,799,---,1341,40-44,---,---,AUT,---,---,01:01:41,3.9 km,00:03:38,05:32:08,180.2 km,00:03:55,04:35:20,42.2 km,11:16:42
Steve Asumadu-Sakyi,---,1608,---,1822,45-49,---,---,GBR,---,---,01:15:01,3.9 km,00:06:10,06:17:11,180.2 km,00:08:12,05:19:21,42.2 km,13:05:55
Barry Atkins,---,775,---,375,30-34,---,---,ZAF,---,---,00:54:37,3.9 km,00:04:52,05:18:39,180.2 km,00:03:17,04:52:32,42.2 km,11:13:57
Herbert Auer,---,1983,---,1342,40-44,---,---,AUT,---,---,01:31:20,3.9 km,00:18:57,07:45:38,180.2 km,00:17:40,05:55:30,42.2 km,15:49:05
Emmanuel Auger,---,151,---,820,35-39,---,---,FRA,---,---,01:00:03,3.9 km,00:03:40,05:01:47,180.2 km,00:02:31,03:43:26,42.2 km,09:51:27
Elaine Auld,---,1484,---,2338,35-39,---,---,GBR,---,---,01:16:38,3.9 km,00:07:13,06:39:49,180.2 km,00:08:48,04:30:35,42.2 km,12:43:03
Frank Aurich,---,446,---,376,30-34,---,---,DEU,---,---,01:15:10,3.9 km,00:04:12,05:24:29,180.2 km,00:02:57,03:53:05,42.2 km,10:39:53
Anneliese Autherit,---,1859,---,2339,35-39,---,---,AUT,---,---,01:33:53,3.9 km,00:10:49,07:44:17,180.2 km,00:09:07,04:35:54,42.2 km,14:14:00
Massimo Azario,---,600,---,1343,40-44,---,---,ITA,---,---,01:00:15,3.9 km,00:04:02,05:30:26,180.2 km,00:05:04,04:15:18,42.2 km,10:55:05
Massimo Azzini,---,685,---,1823,45-49,---,---,ITA,---,---,01:08:15,3.9 km,00:10:01,05:55:24,180.2 km,00:11:32,03:38:42,42.2 km,11:03:54
Hans-Jürgen Bacher,---,349,---,377,30-34,---,---,AUT,---,---,01:11:27,3.9 km,00:03:27,05:32:32,180.2 km,00:03:35,03:34:26,42.2 km,10:25:27
Reinhold Bachl,---,---,DNF,821,35-39,---,---,AUT,---,---,01:02:01,3.9 km,00:04:14,05:09:56,180.2 km,00:04:03,---,42.2 km,DNF
Gerald Bachmann,---,512,---,1344,40-44,51,AT,AUT,---,---,00:59:33,3.9 km,00:03:20,05:35:03,180.2 km,00:04:19,04:04:31,42.2 km,10:46:46
Nick Baelus,---,49,---,378,30-34,---,---,BEL,---,---,00:55:48,3.9 km,00:03:50,04:56:31,180.2 km,00:03:22,03:19:55,42.2 km,09:19:26
John Baker,---,---,DNF,379,30-34,---,---,GBR,---,---,01:23:04,3.9 km,00:10:51,07:38:10,180.2 km,00:21:17,---,42.2 km,DNF
Richard Baker,---,1024,---,380,30-34,---,---,GBR,---,---,01:06:35,3.9 km,00:04:11,05:47:33,180.2 km,00:04:04,04:40:33,42.2 km,11:42:56
Alexander Bakic,---,---,DNS,2075,50-54,---,---,DEU,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Adriana Ballesteros,---,---,DNF,2402,40-44,---,---,MEX,---,---,01:24:51,3.9 km,00:11:23,08:37:39,180.2 km,00:20:28,---,42.2 km,DNF
David Balsimelli,---,1186,---,1345,40-44,---,---,MEX,---,---,01:27:59,3.9 km,00:06:25,06:12:49,180.2 km,00:05:16,04:10:00,42.2 km,12:02:29
Reto Baltermia,---,---,DNF,822,35-39,---,---,CHE,---,---,00:59:39,3.9 km,00:06:35,05:39:43,180.2 km,00:05:46,---,42.2 km,DNF
Werner Bange,---,1633,---,1346,40-44,---,---,AUT,---,---,01:18:47,3.9 km,00:09:41,06:50:06,180.2 km,00:09:17,04:46:01,42.2 km,13:13:52
Daniel Banks,---,885,---,823,35-39,---,---,GBR,---,---,01:07:41,3.9 km,00:05:05,05:48:53,180.2 km,00:06:19,04:18:35,42.2 km,11:26:33
Pierre Barron,---,1691,---,1347,40-44,---,---,PER,---,---,01:14:21,3.9 km,00:06:26,06:16:04,180.2 km,00:06:12,05:44:32,42.2 km,13:27:35
Guillermo Barroso,---,1849,---,824,35-39,---,---,MEX,---,---,01:23:53,3.9 km,00:05:32,07:02:42,180.2 km,00:11:48,05:26:25,42.2 km,14:10:20
Edmund Barry,---,1961,---,825,35-39,---,---,IRL,---,---,01:39:06,3.9 km,00:05:31,07:15:53,180.2 km,00:08:30,06:11:25,42.2 km,15:20:25
Peter Bartelme,---,1901,---,1348,40-44,---,---,USA,---,---,01:24:13,3.9 km,00:12:23,06:58:48,180.2 km,00:15:02,05:44:42,42.2 km,14:35:08
Kurt Barth,---,628,---,826,35-39,---,---,AUT,---,---,01:07:20,3.9 km,00:05:21,05:29:43,180.2 km,00:03:56,04:10:42,42.2 km,10:57:02
Jens Bartkowiak,---,82,---,382,30-34,---,---,DEU,---,---,00:53:55,3.9 km,00:02:16,05:04:58,180.2 km,00:02:19,03:29:21,42.2 km,09:32:49
Annja Bartlmä-Rainer,---,644,---,2403,40-44,---,---,ITA,---,---,01:11:15,3.9 km,00:03:37,05:57:00,180.2 km,00:03:43,03:42:51,42.2 km,10:58:26
Randy Bartosh,---,---,DNS,827,35-39,---,---,USA,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Andrew Barwise,---,1624,---,829,35-39,---,---,GBR,---,---,01:16:31,3.9 km,00:05:15,06:28:28,180.2 km,00:06:31,05:14:50,42.2 km,13:11:35
Gerardo-Federico Baschuk-Alonso,---,1912,---,383,30-34,---,---,MEX,---,---,01:08:44,3.9 km,00:04:34,06:24:06,180.2 km,00:06:11,06:56:20,42.2 km,14:39:55
Felipe Basich,---,---,DNS,830,35-39,---,---,MEX,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Emilio Battaglia,---,821,---,1824,45-49,---,---,MEX,---,---,01:11:50,3.9 km,00:11:32,05:37:56,180.2 km,00:05:05,04:13:22,42.2 km,11:19:45
Andreas Bauer,---,730,---,384,30-34,---,---,AUT,---,---,01:17:48,3.9 km,00:03:43,05:40:09,180.2 km,00:04:01,04:03:04,42.2 km,11:08:45
Carolin Bauer,---,727,---,2219,18-24,---,---,DEU,---,---,00:55:02,3.9 km,00:03:17,05:29:57,180.2 km,00:03:39,04:36:38,42.2 km,11:08:33
Gerald Bauer,---,1318,---,1349,40-44,---,---,AUT,---,---,01:08:09,3.9 km,00:05:01,06:17:09,180.2 km,00:05:28,04:44:55,42.2 km,12:20:42
Gerhard Bauer,---,904,---,1825,45-49,---,---,DEU,---,---,01:08:07,3.9 km,00:05:57,05:27:19,180.2 km,00:04:30,04:42:59,42.2 km,11:28:52
Werner Bauer,---,796,---,831,35-39,---,---,AUT,---,---,01:19:56,3.9 km,00:06:57,05:33:44,180.2 km,00:03:18,04:12:25,42.2 km,11:16:20
Lisa Baumann,---,227,---,63,PRO,---,---,ZAF,---,---,01:02:14,3.9 km,00:04:48,05:20:17,180.2 km,00:03:05,03:34:18,42.2 km,10:04:42
Markus Baumgartner,---,1232,---,385,30-34,---,---,AUT,---,---,01:27:29,3.9 km,00:07:09,05:37:46,180.2 km,00:05:29,04:50:52,42.2 km,12:08:45
Alexander Baumschlager,---,130,---,381,30-34,---,---,AUT,---,---,01:14:33,3.9 km,00:04:05,04:42:34,180.2 km,00:05:15,03:39:58,42.2 km,09:46:25
Rainer Baur,---,1773,---,832,35-39,---,---,DEU,---,---,01:14:02,3.9 km,00:10:06,06:18:10,180.2 km,00:08:52,05:52:35,42.2 km,13:43:45
Herbert Baurecht,---,1813,---,2076,50-54,---,---,AUT,---,---,01:15:17,3.9 km,00:07:02,06:35:18,180.2 km,00:14:11,05:43:48,42.2 km,13:55:36
Julia Baverstock,---,1840,---,2274,30-34,---,---,GBR,---,---,01:07:32,3.9 km,00:08:33,06:58:58,180.2 km,00:12:37,05:40:19,42.2 km,14:07:59
Neil Beard,---,722,---,1350,40-44,---,---,GBR,---,---,00:58:48,3.9 km,00:03:46,05:31:27,180.2 km,00:03:14,04:30:58,42.2 km,11:08:13
Eveline Bearth,---,1807,---,2340,35-39,---,---,CHE,---,---,01:18:19,3.9 km,00:13:18,06:48:59,180.2 km,00:12:51,05:19:51,42.2 km,13:53:18
Neil Bearwish,---,819,---,1351,40-44,---,---,GBR,---,---,01:29:42,3.9 km,00:08:13,05:29:05,180.2 km,00:09:01,04:02:55,42.2 km,11:18:56
Frank Bechtloff,---,2009,---,833,35-39,---,---,DEU,---,---,01:19:30,3.9 km,00:05:07,07:14:45,180.2 km,00:08:38,07:41:52,42.2 km,16:29:52
Lothar Becker,---,1836,---,2190,60-64,---,---,DEU,---,---,01:34:41,3.9 km,00:13:46,07:20:23,180.2 km,00:12:32,04:45:55,42.2 km,14:07:17
Michael Becker,---,103,---,834,35-39,---,---,DEU,---,---,00:56:31,3.9 km,00:04:45,05:07:41,180.2 km,00:03:17,03:26:12,42.2 km,09:38:26
Volker Becker,---,748,---,835,35-39,---,---,DEU,---,---,01:07:07,3.9 km,00:09:03,05:50:45,180.2 km,00:06:15,03:57:46,42.2 km,11:10:56
Reinhard Beckhoff,---,390,---,836,35-39,---,---,DEU,---,---,01:15:02,3.9 km,00:04:28,05:09:29,180.2 km,00:05:07,03:57:06,42.2 km,10:31:12
Ewald Becksteiner,---,1674,---,837,35-39,---,---,AUT,---,---,01:25:24,3.9 km,00:05:53,06:11:55,180.2 km,00:12:55,05:26:41,42.2 km,13:22:48
Anne Becu,---,705,---,2341,35-39,---,---,FRA,---,---,01:06:25,3.9 km,00:06:06,06:05:44,180.2 km,00:04:01,03:44:25,42.2 km,11:06:41
Christian Begemann,---,97,---,838,35-39,---,---,DEU,---,---,01:03:17,3.9 km,00:02:44,04:53:42,180.2 km,00:02:30,03:35:31,42.2 km,09:37:44
Thierry Begeyn,---,280,---,1352,40-44,---,---,BEL,---,---,01:04:06,3.9 km,00:08:01,05:34:49,180.2 km,00:03:26,03:24:17,42.2 km,10:14:39
Lee Beggan,---,795,---,386,30-34,---,---,GBR,---,---,00:58:41,3.9 km,00:04:59,05:35:05,180.2 km,00:07:32,04:29:53,42.2 km,11:16:10
Marc Behrend,---,1437,---,387,30-34,---,---,DEU,---,---,01:33:25,3.9 km,00:05:14,05:54:39,180.2 km,00:06:39,04:58:20,42.2 km,12:38:17
Marc Beisteiner,---,1476,---,388,30-34,---,---,AUT,---,---,01:20:56,3.9 km,00:05:15,06:01:59,180.2 km,00:04:48,05:09:24,42.2 km,12:42:22
Chen Bekor,---,1568,---,389,30-34,---,---,ISR,---,---,01:33:11,3.9 km,00:14:39,07:07:39,180.2 km,00:09:07,03:51:57,42.2 km,12:56:33
Imanol Belausteguigoitia,---,1649,---,1826,45-49,---,---,MEX,---,---,01:22:54,3.9 km,00:05:31,07:26:45,180.2 km,00:04:05,04:18:59,42.2 km,13:18:14
Marjan Bele,---,1194,---,1353,40-44,---,---,SVN,---,---,01:25:55,3.9 km,00:07:28,06:16:25,180.2 km,00:05:09,04:08:46,42.2 km,12:03:43
Louise Bell,---,1497,---,2404,40-44,---,---,GBR,---,---,01:07:42,3.9 km,00:04:35,06:34:46,180.2 km,00:05:32,04:51:33,42.2 km,12:44:08
Daphne Belt,---,---,DNF,2488,65-69,---,---,GBR,---,---,01:37:29,3.9 km,00:11:06,---,180.2 km,---,---,42.2 km,DNF
Stephen Belt,---,1922,---,2152,55-59,66,---,GBR,---,---,01:13:22,3.9 km,00:08:59,07:26:15,180.2 km,00:08:54,05:47:19,42.2 km,14:44:49
Bianca Bender,---,507,---,2234,25-29,---,---,DEU,---,---,01:06:59,3.9 km,00:05:03,05:29:24,180.2 km,00:04:37,04:00:26,42.2 km,10:46:29
Liz Bennett,---,1617,---,2445,45-49,---,---,GBR,---,---,01:20:58,3.9 km,00:05:46,06:22:40,180.2 km,00:05:26,05:14:28,42.2 km,13:09:18
Ali Bensahili,---,881,---,1827,45-49,---,---,AUT,---,---,01:07:40,3.9 km,00:06:11,06:26:53,180.2 km,00:05:47,03:39:50,42.2 km,11:26:21
James Benson,---,726,---,390,30-34,---,---,GBR,---,---,01:09:16,3.9 km,00:04:34,05:46:57,180.2 km,00:05:34,04:02:11,42.2 km,11:08:32
Luca Bergamini,---,1493,---,839,35-39,---,---,ITA,---,---,01:00:36,3.9 km,00:04:32,05:34:09,180.2 km,00:08:46,05:55:39,42.2 km,12:43:42
Stefan Berger,---,1319,---,103,18-24,---,---,AUT,---,---,01:01:52,3.9 km,00:05:36,06:01:28,180.2 km,00:06:24,05:05:31,42.2 km,12:20:51
Thomas Berger,---,1623,---,160,25-29,---,---,AUT,---,---,01:18:26,3.9 km,00:07:18,06:17:20,180.2 km,00:06:10,05:22:19,42.2 km,13:11:33
Walter Berger,---,1151,---,1354,40-44,---,---,AUT,---,---,01:14:20,3.9 km,00:04:28,05:53:30,180.2 km,00:05:41,04:39:51,42.2 km,11:57:50
Björn Bergmann,---,281,---,1355,40-44,---,---,DEU,---,---,00:53:17,3.9 km,00:04:09,05:15:03,180.2 km,00:03:50,03:58:30,42.2 km,10:14:49
Romano Bernhard,---,87,---,1356,40-44,---,---,AUS,---,---,00:55:21,3.9 km,00:03:47,04:59:01,180.2 km,00:03:15,03:32:42,42.2 km,09:34:06
Yvonne Bernhard,---,---,DNF,2342,35-39,---,---,AUS,---,---,01:41:05,3.9 km,00:05:32,06:44:59,180.2 km,00:05:11,---,42.2 km,DNF
Egydius Bernhart,---,495,---,161,25-29,---,---,AUT,---,---,01:09:45,3.9 km,00:06:35,05:28:16,180.2 km,00:07:25,03:52:33,42.2 km,10:44:34
Erich Bernhauser,---,110,---,840,35-39,---,---,AUT,---,---,00:52:15,3.9 km,00:03:02,05:07:55,180.2 km,00:03:20,03:34:43,42.2 km,09:41:15
Jeannette Bernhauser,---,1229,---,2235,25-29,---,---,AUT,---,---,01:19:44,3.9 km,00:04:28,06:25:29,180.2 km,00:04:14,04:14:36,42.2 km,12:08:31
Mirco Bertasi,---,401,---,841,35-39,---,---,ITA,---,---,00:58:52,3.9 km,00:05:42,05:25:23,180.2 km,00:13:45,03:49:25,42.2 km,10:33:07
Valter Bertolani,---,---,DNF,2405,40-44,---,---,ITA,---,---,00:59:27,3.9 km,00:03:54,05:56:06,180.2 km,00:06:29,---,42.2 km,DNF
Giorgio Bertoletti,---,---,DNS,1357,40-44,---,---,ITA,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Nicole Best,---,101,---,57,PRO,---,---,DEU,---,---,00:52:57,3.9 km,00:02:00,05:19:37,180.2 km,00:01:49,03:21:44,42.2 km,09:38:07
Stefan Betz,---,---,DNS,842,35-39,---,---,DEU,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Michael Beuerle,---,776,---,1828,45-49,56,---,DEU,---,---,01:04:59,3.9 km,00:04:57,05:26:50,180.2 km,00:05:03,04:32:15,42.2 km,11:14:04
Klaudia Bevc,---,1872,---,2406,40-44,---,---,AUT,---,---,01:49:29,3.9 km,00:05:51,07:00:04,180.2 km,00:12:19,05:12:50,42.2 km,14:20:33
Stefano Bevilacqua,---,---,DNS,1358,40-44,---,---,ITA,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Volker Beyer,---,277,---,162,25-29,---,---,DEU,---,---,01:13:21,3.9 km,00:02:53,05:08:27,180.2 km,00:03:10,03:46:38,42.2 km,10:14:29
Manni Beyerinck,---,1031,---,2077,50-54,---,---,DEU,---,---,01:18:35,3.9 km,00:06:08,06:05:20,180.2 km,00:04:30,04:09:13,42.2 km,11:43:46
Carmine Bianco,---,790,---,843,35-39,---,---,ITA,---,---,00:55:28,3.9 km,00:07:18,05:56:31,180.2 km,00:09:19,04:06:48,42.2 km,11:15:24
Simona Bianconi,---,567,---,2275,30-34,---,---,ITA,---,---,00:53:53,3.9 km,00:03:18,05:51:48,180.2 km,00:03:24,03:59:24,42.2 km,10:51:47
Klaus Bichler,---,1030,---,844,35-39,---,---,DEU,---,---,01:21:46,3.9 km,00:05:14,06:12:33,180.2 km,00:03:59,04:00:10,42.2 km,11:43:42
Gabriele Bickel,---,---,DNS,2407,40-44,---,---,DEU,---,---,---,3.9 km,---,---,180.2 km,---,---,42.2 km,DNS
Klaus Bidovec,---,1276,---,1829,45-49,---,---,AUT,---,---,01:37:12,3.9 km,00:15:27,05:36:00,180.2 km,00:19:01,04:27:47,42.2 km,12:15:27
Robert Bienz,---,886,---,1830,45-49,---,---,CHE,---,---,01:07:06,3.9 km,00:05:33,05:42:32,180.2 km,00:05:31,04:25:53,42.2 km,11:26:35
Edith Bierbaumer,---,1874,---,2236,25-29,---,---,AUT,---,---,01:27:37,3.9 km,00:10:32,07:17:22,180.2 km,00:12:12,05:13:40,42.2 km,14:21:23
Harald Bierbaumer,---,1529,---,163,25-29,---,---,AUT,---,---,01:19:58,3.9 km,00:06:28,06:28:33,180.2 km,00:07:34,04:47:16,42.2 km,12:49:49
Rainer Bierbrauer,---,677,---,1831,45-49,---,---,DEU,---,---,01:13:16,3.9 km,00:05:01,05:23:40,180.2 km,00:04:33,04:16:21,42.2 km,11:02:51
Oliver Bierkamp,---,209,---,104,18-24,---,---,DEU,---,---,00:54:41,3.9 km,00:04:09,05:22:42,180.2 km,00:03:20,03:35:41,42.2 km,10:00:33
Kurt Biesemans,---,816,---,391,30-34,---,---,BEL,---,---,01:03:22,3.9 km,00:05:22,05:41:08,180.2 km,00:05:18,04:23:12,42.2 km,11:18:22
Tim Bilbrough,---,1828,---,846,35-39,---,---,AUS,---,---,01:09:12,3.9 km,00:06:33,06:44:35,180.2 km,00:09:25,05:52:19,42.2 km,14:02:04
Tom Bildhauer,---,595,---,392,30-34,---,---,DEU,---,---,00:59:38,3.9 km,00:04:13,05:34:00,180.2 km,00:03:53,04:12:54,42.2 km,10:54:38
Jonathan Binks,---,977,---,847,35-39,---,---,GBR,---,---,01:11:35,3.9 km,00:08:03,05:53:50,180.2 km,00:11:42,04:12:13,42.2 km,11:37:23
Hillary Biscay,---,91,---,75,PRO,---,---,USA,---,---,00:48:11,3.9 km,00:02:33,05:20:27,180.2 km,00:02:32,03:22:00,42.2 km,09:35:43
Gianluca Biscontin,---,1291,---,393,30-34,---,---,ITA,---,---,01:38:42,3.9 km,00:07:30,05:55:46,180.2 km,00:08:04,04:27:42,42.2 km,12:17:44
