name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Jeff Joyner,63,13,67,1703,35-39,37,VA,USA,---,4161,01:07:46,2.4 mi,00:02:26,04:47:15,112 mi,00:02:29,04:06:20,26.2 mi,10:06:16
Amari Holmes,5,4,68,330,30-34,35,TX,USA,---,4624,01:08:48,2.4 mi,00:03:17,05:03:03,112 mi,00:01:46,03:49:54,26.2 mi,10:06:48
Alexander Hammond,64,7,69,719,25-29,26,TX,USA,---,4083,01:05:23,2.4 mi,00:05:38,04:59:35,112 mi,00:05:43,03:51:24,26.2 mi,10:07:43
Ben Farrell,65,15,70,793,30-34,34,MD,USA,---,4271,01:17:55,2.4 mi,00:04:32,04:51:59,112 mi,00:04:24,03:49:37,26.2 mi,10:08:27
Kyle Lehman,66,8,71,9,25-29,29,---,USA,---,4072,01:18:15,2.4 mi,00:03:06,04:58:54,112 mi,00:03:01,03:45:20,26.2 mi,10:08:36
Chad Mahakian,67,9,72,730,25-29,30,MI,USA,---,4065,01:04:51,2.4 mi,00:03:16,05:04:22,112 mi,00:02:33,03:54:12,26.2 mi,10:09:14
Ben Vanmarcke,68,14,73,56,35-39,40,CA,BEL,---,4116,01:18:47,2.4 mi,00:04:48,04:45:52,112 mi,00:02:47,03:57:44,26.2 mi,10:09:58
Terry Mannion,69,16,74,212,40-44,45,PA,USA,---,4376,01:09:12,2.4 mi,00:05:53,05:01:33,112 mi,00:04:08,03:49:13,26.2 mi,10:09:59
Josh West,70,16,75,195,30-34,34,NC,USA,---,4252,01:04:56,2.4 mi,00:03:35,05:08:35,112 mi,00:02:32,03:50:23,26.2 mi,10:10:01
Brian Quigley,71,17,76,841,30-34,35,PA,USA,---,4236,00:56:23,2.4 mi,00:03:21,05:20:45,112 mi,00:03:43,03:47:12,26.2 mi,10:11:24
Martin Devenport,72,17,77,1062,40-44,42,MD,GBR,---,4342,01:05:08,2.4 mi,00:04:49,05:04:52,112 mi,00:03:49,03:54:08,26.2 mi,10:12:46
Adam Ward,73,18,78,61,40-44,42,WI,USA,---,4295,01:21:03,2.4 mi,00:04:08,04:51:37,112 mi,00:03:01,03:56:54,26.2 mi,10:16:43
Alfonso Varela,74,19,79,1214,40-44,45,Intl State,ESP,---,4293,01:08:47,2.4 mi,00:05:15,05:13:42,112 mi,00:05:14,03:43:55,26.2 mi,10:16:53
Kinsey Laine,6,2,80,268,25-29,27,AK,USA,---,4386,01:00:07,2.4 mi,00:02:45,05:25:15,112 mi,00:02:09,03:46:53,26.2 mi,10:17:09
Roy Payne,75,7,81,150,50-54,52,FL,USA,---,4487,01:09:58,2.4 mi,00:02:54,05:15:12,112 mi,00:02:26,03:47:11,26.2 mi,10:17:41
Gary Gurgold,76,20,82,124,40-44,43,MI,USA,---,4278,01:10:12,2.4 mi,00:03:21,05:08:05,112 mi,00:02:54,03:53:34,26.2 mi,10:18:06
Brian Cohen,77,4,83,665,18-24,26,MA,USA,---,4571,01:15:26,2.4 mi,00:04:22,05:15:56,112 mi,00:03:24,03:39:38,26.2 mi,10:18:46
Michael Wurster,78,18,84,863,30-34,32,VA,USA,---,4144,01:12:45,2.4 mi,00:02:48,05:16:06,112 mi,00:01:54,03:45:32,26.2 mi,10:19:05
Matthew Dunn,79,19,85,786,30-34,36,MD,USA,---,4143,01:06:10,2.4 mi,00:02:32,05:19:14,112 mi,00:02:23,03:48:50,26.2 mi,10:19:09
Nick Hansen,80,15,86,199,35-39,38,OH,USA,---,3988,01:05:14,2.4 mi,00:02:48,05:06:06,112 mi,00:02:57,04:03:35,26.2 mi,10:20:40
Mariana Lara Albert,7,1,87,164,35-39,41,VT,USA,---,5000,01:19:00,2.4 mi,00:03:30,05:16:10,112 mi,00:02:15,03:40:05,26.2 mi,10:21:00
William Vancise,81,20,88,857,30-34,33,MD,USA,---,4112,01:09:58,2.4 mi,00:04:29,05:20:26,112 mi,00:04:26,03:42:26,26.2 mi,10:21:45
Jeffrey Garvey,82,7,89,1294,45-49,48,DE,USA,---,4245,01:12:19,2.4 mi,00:04:02,04:56:23,112 mi,00:02:13,04:07:12,26.2 mi,10:22:09
Patrick Pannett,83,16,90,964,35-39,39,DC,GBR,---,3968,01:19:09,2.4 mi,00:03:25,05:20:03,112 mi,00:02:10,03:37:33,26.2 mi,10:22:20
Billy Volchko,84,5,91,1682,18-24,26,OH,USA,---,4525,01:19:17,2.4 mi,00:02:39,04:48:38,112 mi,00:02:09,04:09:53,26.2 mi,10:22:36
Martin Scrive,85,21,92,216,40-44,45,QC,CAN,---,4222,01:24:53,2.4 mi,00:03:50,04:44:57,112 mi,00:04:39,04:04:31,26.2 mi,10:22:50
Paul Olin,86,8,93,231,45-49,46,MD,USA,---,4236,01:16:27,2.4 mi,00:04:30,05:16:16,112 mi,00:01:54,03:43:49,26.2 mi,10:22:56
Chad Coley,87,10,94,1684,25-29,29,ON,CAN,---,3899,01:13:24,2.4 mi,00:03:13,04:59:11,112 mi,00:02:28,04:04:46,26.2 mi,10:23:02
Matthew Babcock,88,17,95,869,35-39,39,CO,USA,---,3956,01:20:45,2.4 mi,00:02:40,04:57:19,112 mi,00:01:56,04:00:40,26.2 mi,10:23:20
Renee Kunnen,8,5,96,334,30-34,34,VA,USA,---,4420,01:15:32,2.4 mi,00:03:06,05:10:43,112 mi,00:02:26,03:51:59,26.2 mi,10:23:46
Denise Hiller,9,1,97,1658,40-44,45,NJ,USA,---,5000,01:31:38,2.4 mi,00:03:04,05:12:17,112 mi,00:03:04,03:33:56,26.2 mi,10:23:59
Meagan Bradley,10,2,98,75,35-39,38,FL,USA,---,4954,00:58:19,2.4 mi,00:03:03,05:13:58,112 mi,00:02:07,04:07:21,26.2 mi,10:24:48
Christopher Swiecicki,89,18,99,998,35-39,38,MI,USA,---,3938,01:11:08,2.4 mi,00:05:18,04:55:11,112 mi,00:03:42,04:09:31,26.2 mi,10:24:50
Ed Merriken,90,21,100,821,30-34,33,---,USA,---,4075,01:14:23,2.4 mi,00:04:02,05:16:07,112 mi,00:03:33,03:46:45,26.2 mi,10:24:50
Jose Lomonaco,91,19,101,940,35-39,41,ON,CAN,---,3936,01:13:53,2.4 mi,00:04:30,05:02:24,112 mi,00:03:20,04:00:52,26.2 mi,10:24:59
Sharon Gallant,11,1,102,1653,PRO,40,ON,CAN,---,5000,01:13:17,2.4 mi,00:02:44,05:24:15,112 mi,00:02:48,03:42:16,26.2 mi,10:25:20
Elizabeth Flynn,12,2,103,80,40-44,45,MD,USA,---,4981,01:03:48,2.4 mi,00:03:10,05:23:26,112 mi,00:02:38,03:52:29,26.2 mi,10:25:31
David Macdonald,92,8,104,1475,50-54,51,NC,GBR,---,4387,01:24:14,2.4 mi,00:03:45,04:50:21,112 mi,00:03:02,04:04:40,26.2 mi,10:26:02
Matt Tambellini,93,22,105,194,30-34,35,NY,USA,---,4058,01:06:53,2.4 mi,00:03:16,05:09:19,112 mi,00:04:51,04:01:54,26.2 mi,10:26:13
Michael Baba,94,9,106,63,45-49,51,MD,USA,---,4196,01:20:00,2.4 mi,00:04:18,05:05:12,112 mi,00:03:36,03:53:10,26.2 mi,10:26:16
Timothy Straub,95,20,107,1715,35-39,40,PA,USA,---,3916,01:08:26,2.4 mi,00:03:09,04:51:33,112 mi,00:03:17,04:20:14,26.2 mi,10:26:39
Gilles Lambert,96,9,108,1761,50-54,52,QC,CAN,---,4371,01:27:40,2.4 mi,00:04:38,05:09:08,112 mi,00:04:34,03:41:20,26.2 mi,10:27:20
David Macmillian,97,21,109,18,35-39,39,ME,USA,---,3893,01:12:24,2.4 mi,00:04:34,05:00:41,112 mi,00:03:04,04:07:52,26.2 mi,10:28:35
Darek Thomas,98,22,110,1210,40-44,45,MD,USA,---,4152,01:13:50,2.4 mi,00:04:34,05:14:02,112 mi,00:03:53,03:52:20,26.2 mi,10:28:39
Mark Coleman,99,23,111,1046,40-44,43,FL,USA,---,4149,01:14:50,2.4 mi,00:03:54,05:03:43,112 mi,00:04:12,04:02:12,26.2 mi,10:28:51
Eric Keil,100,10,112,239,50-54,55,NJ,USA,---,4351,01:15:12,2.4 mi,00:03:37,05:18:27,112 mi,00:02:11,03:49:33,26.2 mi,10:29:00
Chad Albright,101,24,113,1719,40-44,46,VA,USA,---,4146,01:17:06,2.4 mi,00:03:55,04:58:14,112 mi,00:03:33,04:06:18,26.2 mi,10:29:06
Anthony Chan,102,6,114,1679,18-24,25,---,USA,---,4447,01:24:17,2.4 mi,00:05:10,05:02:07,112 mi,00:03:28,03:54:06,26.2 mi,10:29:08
Patrick Neill,103,25,115,1147,40-44,43,NY,USA,---,4126,01:08:35,2.4 mi,00:05:06,05:25:26,112 mi,00:03:58,03:47:42,26.2 mi,10:30:47
Turby Wright,104,1,116,1623,60-64,62,NJ,USA,---,5000,01:23:28,2.4 mi,00:03:44,05:12:47,112 mi,00:02:57,03:48:08,26.2 mi,10:31:04
Tim Tait,105,23,117,107,30-34,33,GA,USA,---,3994,01:13:20,2.4 mi,00:03:25,04:59:33,112 mi,00:02:30,04:12:44,26.2 mi,10:31:32
Douglas Pereira,106,22,118,196,35-39,36,Sao Paulo,BRA,---,3855,01:10:41,2.4 mi,00:04:19,05:00:29,112 mi,00:02:40,04:13:34,26.2 mi,10:31:43
Laura Straub,13,6,119,1648,30-34,35,PA,USA,---,4322,01:22:42,2.4 mi,00:03:10,05:06:50,112 mi,00:03:27,03:55:46,26.2 mi,10:31:55
Erin Rasco,14,3,120,291,25-29,28,NY,USA,---,4208,01:29:29,2.4 mi,00:03:37,05:16:58,112 mi,00:03:49,03:38:06,26.2 mi,10:31:59
Ron Wally,107,1,121,1772,55-59,56,NJ,USA,---,5000,01:14:51,2.4 mi,00:03:00,04:57:20,112 mi,00:02:36,04:16:24,26.2 mi,10:34:11
Zachary Flynn,108,11,122,1686,25-29,29,CT,USA,---,3762,01:19:16,2.4 mi,00:04:32,05:36:55,112 mi,00:03:13,03:30:33,26.2 mi,10:34:29
Brian Boyle,109,12,123,705,25-29,30,MD,MDA,---,3758,01:10:26,2.4 mi,00:03:42,05:00:19,112 mi,00:02:47,04:17:34,26.2 mi,10:34:48
Greg White,110,10,124,1751,45-49,46,CO,USA,---,4092,01:22:15,2.4 mi,00:04:34,04:51:47,112 mi,00:03:24,04:12:53,26.2 mi,10:34:53
Christopher Haley,111,11,125,227,45-49,48,MD,USA,---,4086,01:16:08,2.4 mi,00:04:51,05:21:32,112 mi,00:04:22,03:48:31,26.2 mi,10:35:24
Michael Guzek,112,23,126,917,35-39,41,CO,USA,---,3810,00:58:15,2.4 mi,00:03:57,05:02:20,112 mi,00:03:47,04:27:11,26.2 mi,10:35:30
Breno Melo,113,24,127,104,30-34,31,MA,USA,---,3944,01:03:36,2.4 mi,00:03:43,04:57:37,112 mi,00:01:53,04:28:56,26.2 mi,10:35:45
Derek Smith,114,24,128,992,35-39,38,DC,USA,---,3801,01:15:12,2.4 mi,00:03:54,05:23:43,112 mi,00:03:25,03:50:01,26.2 mi,10:36:15
Kenneth Downer,115,11,129,1436,50-54,51,PA,USA,---,4259,01:23:12,2.4 mi,00:04:03,05:08:16,112 mi,00:01:49,03:59:19,26.2 mi,10:36:39
Gregory Wiegand,116,26,130,1738,40-44,45,WI,USA,---,4056,01:18:56,2.4 mi,00:05:44,05:28:21,112 mi,00:08:17,03:35:22,26.2 mi,10:36:40
Sean Workowski,117,12,131,1752,45-49,48,---,USA,---,4070,01:14:50,2.4 mi,00:05:07,04:53:07,112 mi,00:04:21,04:19:17,26.2 mi,10:36:42
Jonathan Dugas,118,27,132,1066,40-44,41,IL,USA,---,4050,01:29:34,2.4 mi,00:06:42,05:06:34,112 mi,00:07:49,03:46:29,26.2 mi,10:37:08
Dougin Walker,119,13,133,1403,45-49,51,NJ,USA,---,4065,00:55:54,2.4 mi,00:03:50,05:13:08,112 mi,00:04:09,04:20:09,26.2 mi,10:37:10
Brian Crisp,120,28,134,206,40-44,42,SC,USA,---,4050,01:09:32,2.4 mi,00:03:28,05:10:11,112 mi,00:03:33,04:10:26,26.2 mi,10:37:10
Chris Rambo,121,14,135,1358,45-49,47,DE,USA,---,4062,01:13:40,2.4 mi,00:04:02,04:48:16,112 mi,00:04:01,04:27:26,26.2 mi,10:37:25
S Blain Peerson,122,12,136,151,50-54,52,FL,USA,---,4247,00:57:41,2.4 mi,00:02:55,05:04:21,112 mi,00:04:14,04:28:32,26.2 mi,10:37:43
Michael Turch,123,29,137,1212,40-44,44,VA,USA,---,4043,01:28:12,2.4 mi,00:03:18,05:05:53,112 mi,00:02:58,03:57:23,26.2 mi,10:37:44
Jemila Najjar-Keith,15,4,138,1642,25-29,---,NJ,USA,---,4138,01:06:58,2.4 mi,00:03:39,05:26:34,112 mi,00:03:05,03:57:35,26.2 mi,10:37:51
Annette Richter,16,3,139,408,35-39,38,DC,USA,---,4793,01:05:43,2.4 mi,00:03:44,05:56:18,112 mi,00:04:48,03:27:40,26.2 mi,10:38:13
Marc Silberman,124,30,140,1191,40-44,45,NJ,USA,---,4029,01:08:43,2.4 mi,00:02:45,05:04:00,112 mi,00:02:40,04:20:44,26.2 mi,10:38:52
Peter Kadzielawski,125,25,141,190,30-34,---,AZ,USA,---,3901,01:20:03,2.4 mi,00:02:48,04:59:53,112 mi,00:01:43,04:14:50,26.2 mi,10:39:17
Andrew Hopper,126,15,142,1778,45-49,47,---,CAN,---,4030,01:12:35,2.4 mi,00:04:15,05:09:08,112 mi,00:03:32,04:10:36,26.2 mi,10:40:06
Bruce Pisarek,127,31,143,1158,40-44,44,OH,USA,---,4013,01:11:25,2.4 mi,00:03:49,05:20:06,112 mi,00:06:01,03:58:51,26.2 mi,10:40:12
KENNETH MITTON,128,2,144,1568,55-59,58,NB,CAN,---,4919,01:13:12,2.4 mi,00:05:05,05:17:40,112 mi,00:02:27,04:02:29,26.2 mi,10:40:53
Jason Tootell,129,25,145,117,35-39,40,VA,USA,---,3738,01:11:14,2.4 mi,00:05:36,05:20:37,112 mi,00:04:40,03:59:21,26.2 mi,10:41:28
James Brennan,130,26,146,769,30-34,34,VA,USA,---,3869,01:29:04,2.4 mi,00:04:35,05:15:35,112 mi,00:02:44,03:49:58,26.2 mi,10:41:56
Kevin Damanda,131,13,147,1757,50-54,54,MD,USA,---,4196,01:32:08,2.4 mi,00:03:16,05:18:15,112 mi,00:02:21,03:45:58,26.2 mi,10:41:58
Alan Gulledge,132,26,148,916,35-39,41,VA,USA,---,3727,01:20:50,2.4 mi,00:04:00,05:13:33,112 mi,00:03:02,04:00:59,26.2 mi,10:42:24
Cammie Genda,17,1,149,258,18-24,25,VA,USA,---,5000,01:16:37,2.4 mi,00:03:30,05:23:05,112 mi,00:01:44,03:58:20,26.2 mi,10:43:16
Harvey Gayer,133,16,150,140,45-49,48,GA,USA,---,3990,01:21:00,2.4 mi,00:02:50,04:48:14,112 mi,00:02:45,04:28:34,26.2 mi,10:43:23
